battery,feature,horizon,metric,value,n
CS2_36,HF3,8,spearman,0.9020153241196621,965
CS2_36,HF4,8,spearman,0.9509900696181742,965
CS2_36,HF5,8,spearman,0.9073298553433518,965
CS2_36,HF6,8,spearman,0.8479311967634074,965
CS2_36,HF7,8,spearman,0.9725589248705322,965
CS2_36,HF8,8,spearman,-0.825701855292965,965
CS2_36,SOH,12,spearman,0.9611071148657582,961
CS2_36,HF1,12,spearman,0.9684760400130639,961
CS2_36,HF2,12,spearman,-0.7619765692428543,961
CS2_36,HF3,12,spearman,0.8956687596097972,961
CS2_36,HF4,12,spearman,0.9462650440020156,961
CS2_36,HF5,12,spearman,0.9030506411648707,961
CS2_36,HF6,12,spearman,0.8389070726989692,961
CS2_36,HF7,12,spearman,0.9683647182328016,961
CS2_36,HF8,12,spearman,-0.8323387319394225,961
CS2_36,SOH,16,spearman,0.9602004128512756,957
CS2_36,HF1,16,spearman,0.9676180197666109,957
CS2_36,HF2,16,spearman,-0.7766826045205113,957
CS2_36,HF3,16,spearman,0.8962624968933072,957
CS2_36,HF4,16,spearman,0.9467592246536923,957
CS2_36,HF5,16,spearman,0.9042586191946946,957
CS2_36,HF6,16,spearman,0.8412503945756143,957
CS2_36,HF7,16,spearman,0.9673560672169058,957
CS2_36,HF8,16,spearman,-0.8423043087408787,957
CS2_36,SOH,24,spearman,0.9618371494504202,949
CS2_36,HF1,24,spearman,0.9653480091851636,949
CS2_36,HF2,24,spearman,-0.8051459326302917,949
CS2_36,HF3,24,spearman,0.8953226009109954,949
CS2_36,HF4,24,spearman,0.9490617431855037,949
CS2_36,HF5,24,spearman,0.9008194200370352,949
CS2_36,HF6,24,spearman,0.8414378534674751,949
CS2_36,HF7,24,spearman,0.9651592404185888,949
CS2_36,HF8,24,spearman,-0.8589304247804406,949
CS2_36,SOH,32,spearman,0.959479570554416,941
CS2_36,HF1,32,spearman,0.9644676451744634,941
CS2_36,HF2,32,spearman,-0.8399582959111453,941
CS2_36,HF3,32,spearman,0.8905857797191299,941
CS2_36,HF4,32,spearman,0.9469517840754855,941
CS2_36,HF5,32,spearman,0.8981753178352604,941
CS2_36,HF6,32,spearman,0.8390443210170015,941
