battery,feature,horizon,metric,value,n
CS2_36,HF3,32,pearson_partial_controlling_SOH,-0.1166078428322863,941
CS2_36,HF4,32,pearson_partial_controlling_SOH,0.04795230278027502,941
CS2_36,HF5,32,pearson_partial_controlling_SOH,-0.07233901850091475,941
CS2_36,HF6,32,pearson_partial_controlling_SOH,-0.14826917789636562,941
CS2_36,HF7,32,pearson_partial_controlling_SOH,0.524118736431125,941
CS2_36,HF8,32,pearson_partial_controlling_SOH,-0.13780524323528168,941
CS2_36,HF1,48,pearson_partial_controlling_SOH,0.5325604964055128,925
CS2_36,HF2,48,pearson_partial_controlling_SOH,-0.11947290712977031,925
CS2_36,HF3,48,pearson_partial_controlling_SOH,-0.11862608363050992,925
CS2_36,HF4,48,pearson_partial_controlling_SOH,0.05638544513954596,925
CS2_36,HF5,48,pearson_partial_controlling_SOH,-0.10176750552376794,925
CS2_36,HF6,48,pearson_partial_controlling_SOH,-0.20409507921406847,925
CS2_36,HF7,48,pearson_partial_controlling_SOH,0.5328469681561294,925
CS2_36,HF8,48,pearson_partial_controlling_SOH,-0.14144692686068763,925
CS2_36,HF1,64,pearson_partial_controlling_SOH,0.542174153644325,909
CS2_36,HF2,64,pearson_partial_controlling_SOH,-0.17629337231461611,909
CS2_36,HF3,64,pearson_partial_controlling_SOH,-0.12328766625340243,909
CS2_36,HF4,64,pearson_partial_controlling_SOH,0.07355308974792073,909
CS2_36,HF5,64,pearson_partial_controlling_SOH,-0.15470926549639458,909
CS2_36,HF6,64,pearson_partial_controlling_SOH,-0.19802769765920744,909
CS2_36,HF7,64,pearson_partial_controlling_SOH,0.543752476078669,909
CS2_36,HF8,64,pearson_partial_controlling_SOH,-0.20302175396537495,909
CS2_37,HF1,1,pearson_partial_controlling_SOH,0.5484193410462359,1037
CS2_37,HF2,1,pearson_partial_controlling_SOH,-0.04501362437737773,1037
CS2_37,HF3,1,pearson_partial_controlling_SOH,-0.08567746752382954,1037
CS2_37,HF4,1,pearson_partial_controlling_SOH,-0.01001808981778464,1037
CS2_37,HF5,1,pearson_partial_controlling_SOH,0.01767998745118492,1037
CS2_37,HF6,1,pearson_partial_controlling_SOH,-0.03090313126699589,1037
CS2_37,HF7,1,pearson_partial_controlling_SOH,0.5434855209078298,1037
CS2_37,HF8,1,pearson_partial_controlling_SOH,-0.06235259514529924,1037
CS2_37,HF1,4,pearson_partial_controlling_SOH,0.5151711182625145,1034
