battery,feature,horizon,ranking_metric,value,rank
CS2_36,HF1,8,abs_degradation_spearman,-0.22218043455686529,1.0
CS2_36,HF2,8,abs_degradation_spearman,0.16492995050315176,5.0
CS2_36,HF3,8,abs_degradation_spearman,-0.1707608983395285,4.0
CS2_36,HF4,8,abs_degradation_spearman,-0.07816897452971747,6.0
CS2_36,HF5,8,abs_degradation_spearman,-0.041284294927513634,7.0
CS2_36,HF6,8,abs_degradation_spearman,0.03561666327092002,8.0
CS2_36,HF7,8,abs_degradation_spearman,-0.22158085971172964,2.0
CS2_36,HF8,8,abs_degradation_spearman,0.185375544106532,3.0
CS2_36,HF1,12,abs_degradation_spearman,-0.2766028525246513,1.0
CS2_36,HF2,12,abs_degradation_spearman,0.1948708904708394,5.0
CS2_36,HF3,12,abs_degradation_spearman,-0.2106844171431139,4.0
CS2_36,HF4,12,abs_degradation_spearman,-0.14731301611475633,6.0
CS2_36,HF5,12,abs_degradation_spearman,-0.09108462328934705,7.0
CS2_36,HF6,12,abs_degradation_spearman,0.008267617657299582,8.0
CS2_36,HF7,12,abs_degradation_spearman,-0.27598555853261275,2.0
CS2_36,HF8,12,abs_degradation_spearman,0.21725789186117714,3.0
CS2_36,HF1,16,abs_degradation_spearman,-0.34026879476176225,1.0
CS2_36,HF2,16,abs_degradation_spearman,0.26963720603325547,5.0
CS2_36,HF3,16,abs_degradation_spearman,-0.28138364860334264,4.0
CS2_36,HF4,16,abs_degradation_spearman,-0.19232330314509785,6.0
CS2_36,HF5,16,abs_degradation_spearman,-0.13916400314539687,7.0
CS2_36,HF6,16,abs_degradation_spearman,-0.03354572811251588,8.0
CS2_36,HF7,16,abs_degradation_spearman,-0.339572653164132,2.0
CS2_36,HF8,16,abs_degradation_spearman,0.29353250203383163,3.0
CS2_36,HF1,24,abs_degradation_spearman,-0.4391425232674741,1.0
CS2_36,HF2,24,abs_degradation_spearman,0.3724177802181333,5.0
CS2_36,HF3,24,abs_degradation_spearman,-0.38843250373795635,4.0
CS2_36,HF4,24,abs_degradation_spearman,-0.2702317091806293,6.0
CS2_36,HF5,24,abs_degradation_spearman,-0.20796736527897128,7.0
CS2_36,HF6,24,abs_degradation_spearman,-0.12236060677609464,8.0
CS2_36,HF7,24,abs_degradation_spearman,-0.4387239790528735,2.0
CS2_36,HF8,24,abs_degradation_spearman,0.40029614200537705,3.0
CS2_36,HF1,32,abs_degradation_spearman,-0.4879653417619936,1.0
CS2_36,HF2,32,abs_degradation_spearman,0.41802652797154893,5.0
CS2_36,HF3,32,abs_degradation_spearman,-0.43559893884375045,4.0
CS2_36,HF4,32,abs_degradation_spearman,-0.3314469220051286,6.0
CS2_36,HF5,32,abs_degradation_spearman,-0.25845791843122573,7.0
CS2_36,HF6,32,abs_degradation_spearman,-0.17897250443328463,8.0
CS2_36,HF7,32,abs_degradation_spearman,-0.48740808607682856,2.0
CS2_36,HF8,32,abs_degradation_spearman,0.4474190365052511,3.0
CS2_36,HF1,48,abs_degradation_spearman,-0.6390190410740493,1.0
CS2_36,HF2,48,abs_degradation_spearman,0.5771539935901724,5.0
CS2_36,HF3,48,abs_degradation_spearman,-0.5861056302246728,4.0
CS2_36,HF4,48,abs_degradation_spearman,-0.4880784375868945,6.0
CS2_36,HF5,48,abs_degradation_spearman,-0.4234949164936427,7.0
CS2_36,HF6,48,abs_degradation_spearman,-0.3360634276847912,8.0
CS2_36,HF7,48,abs_degradation_spearman,-0.6384429011898576,2.0
CS2_36,HF8,48,abs_degradation_spearman,0.6006168481980687,3.0
CS2_36,HF1,64,abs_degradation_spearman,-0.6806854060172847,1.0
CS2_36,HF2,64,abs_degradation_spearman,0.62244000309419,5.0
CS2_36,HF3,64,abs_degradation_spearman,-0.625428223615962,4.0
CS2_36,HF4,64,abs_degradation_spearman,-0.5252035922619136,6.0
CS2_36,HF5,64,abs_degradation_spearman,-0.45694807446953456,7.0
CS2_36,HF6,64,abs_degradation_spearman,-0.3579529368610553,8.0
CS2_36,HF7,64,abs_degradation_spearman,-0.6800191663900625,2.0
CS2_36,HF8,64,abs_degradation_spearman,0.6424820108633436,3.0
CS2_37,HF1,1,abs_degradation_spearman,-0.1157625574254463,2.0
CS2_37,HF2,1,abs_degradation_spearman,0.0698009912701095,6.0
CS2_37,HF3,1,abs_degradation_spearman,-0.1631918951918952,1.0
CS2_37,HF4,1,abs_degradation_spearman,0.06917658314158033,7.0
CS2_37,HF5,1,abs_degradation_spearman,0.04104593770530082,8.0
CS2_37,HF6,1,abs_degradation_spearman,0.07866350176909678,5.0
CS2_37,HF7,1,abs_degradation_spearman,-0.1151031685253411,3.0
CS2_37,HF8,1,abs_degradation_spearman,0.08123410810569455,4.0
CS2_37,HF1,4,abs_degradation_spearman,-0.10936084813150762,1.0
CS2_37,HF2,4,abs_degradation_spearman,0.05633204175899443,7.0
CS2_37,HF3,4,abs_degradation_spearman,-0.0714081015486233,4.0
CS2_37,HF4,4,abs_degradation_spearman,0.021733072593931795,8.0
CS2_37,HF5,4,abs_degradation_spearman,0.06950560966363889,5.0
CS2_37,HF6,4,abs_degradation_spearman,0.08958005935998771,3.0
CS2_37,HF7,4,abs_degradation_spearman,-0.10844897106388691,2.0
CS2_37,HF8,4,abs_degradation_spearman,0.06479461371064958,6.0
CS2_37,HF1,8,abs_degradation_spearman,-0.21599447179620507,1.0
CS2_37,HF2,8,abs_degradation_spearman,0.18010239521713609,5.0
CS2_37,HF3,8,abs_degradation_spearman,-0.214157876309607,3.0
CS2_37,HF4,8,abs_degradation_spearman,0.027933849145654895,8.0
CS2_37,HF5,8,abs_degradation_spearman,0.05820451535812628,7.0
CS2_37,HF6,8,abs_degradation_spearman,0.09115939229877126,6.0
CS2_37,HF7,8,abs_degradation_spearman,-0.2156297413251157,2.0
CS2_37,HF8,8,abs_degradation_spearman,0.19182568500219813,4.0
CS2_37,HF1,12,abs_degradation_spearman,-0.2706570103637509,1.0
CS2_37,HF2,12,abs_degradation_spearman,0.20072290285911942,5.0
CS2_37,HF3,12,abs_degradation_spearman,-0.2375932335806743,3.0
CS2_37,HF4,12,abs_degradation_spearman,-0.019212818919000854,8.0
CS2_37,HF5,12,abs_degradation_spearman,0.04620585980399144,7.0
CS2_37,HF6,12,abs_degradation_spearman,0.09475794864331312,6.0
CS2_37,HF7,12,abs_degradation_spearman,-0.2694982477355141,2.0
CS2_37,HF8,12,abs_degradation_spearman,0.21869510007265114,4.0
CS2_37,HF1,16,abs_degradation_spearman,-0.32187459141735814,1.0
CS2_37,HF2,16,abs_degradation_spearman,0.25424353199884037,5.0
CS2_37,HF3,16,abs_degradation_spearman,-0.30270339162036,3.0
CS2_37,HF4,16,abs_degradation_spearman,-0.027976374896117345,8.0
CS2_37,HF5,16,abs_degradation_spearman,0.035419385233353265,7.0
CS2_37,HF6,16,abs_degradation_spearman,0.0955470046124636,6.0
CS2_37,HF7,16,abs_degradation_spearman,-0.32082189784676746,2.0
CS2_37,HF8,16,abs_degradation_spearman,0.2735372249136712,4.0
CS2_37,HF1,24,abs_degradation_spearman,-0.40622240275419497,1.0
CS2_37,HF2,24,abs_degradation_spearman,0.3185175383705679,5.0
CS2_37,HF3,24,abs_degradation_spearman,-0.37186956697186246,3.0
CS2_37,HF4,24,abs_degradation_spearman,-0.06744166245523062,6.0
CS2_37,HF5,24,abs_degradation_spearman,0.007654971691825421,8.0
CS2_37,HF6,24,abs_degradation_spearman,0.0652408496807836,7.0
CS2_37,HF7,24,abs_degradation_spearman,-0.4048793821791238,2.0
CS2_37,HF8,24,abs_degradation_spearman,0.34085712662307005,4.0
CS2_37,HF1,32,abs_degradation_spearman,-0.46134240178584385,1.0
CS2_37,HF2,32,abs_degradation_spearman,0.3926638292377734,5.0
CS2_37,HF3,32,abs_degradation_spearman,-0.43424661129591763,3.0
CS2_37,HF4,32,abs_degradation_spearman,-0.10132715167761643,6.0
CS2_37,HF5,32,abs_degradation_spearman,-0.019824969055100235,8.0
CS2_37,HF6,32,abs_degradation_spearman,0.04713515362598481,7.0
CS2_37,HF7,32,abs_degradation_spearman,-0.4601246047007966,2.0
CS2_37,HF8,32,abs_degradation_spearman,0.4153515722902288,4.0
CS2_37,HF1,48,abs_degradation_spearman,-0.6022583752759685,1.0
CS2_37,HF2,48,abs_degradation_spearman,0.5560747524078887,5.0
CS2_37,HF3,48,abs_degradation_spearman,-0.5798913974507025,3.0
CS2_37,HF4,48,abs_degradation_spearman,-0.22233805240060073,6.0
CS2_37,HF5,48,abs_degradation_spearman,-0.14728838919911938,7.0
CS2_37,HF6,48,abs_degradation_spearman,-0.08080692358774888,8.0
CS2_37,HF7,48,abs_degradation_spearman,-0.6013688198526551,2.0
CS2_37,HF8,48,abs_degradation_spearman,0.5734228637389143,4.0
CS2_37,HF1,64,abs_degradation_spearman,-0.6211423779020071,1.0
CS2_37,HF2,64,abs_degradation_spearman,0.5612452717564458,5.0
CS2_37,HF3,64,abs_degradation_spearman,-0.5909099374119188,3.0
CS2_37,HF4,64,abs_degradation_spearman,-0.217526007115051,6.0
CS2_37,HF5,64,abs_degradation_spearman,-0.13775351014040563,7.0
CS2_37,HF6,64,abs_degradation_spearman,-0.04805715675866689,8.0
CS2_37,HF7,64,abs_degradation_spearman,-0.6196754809900064,2.0
CS2_37,HF8,64,abs_degradation_spearman,0.577301628702707,4.0
CS2_38,HF1,1,abs_degradation_spearman,-0.10318245488724746,4.0
CS2_38,HF2,1,abs_degradation_spearman,0.10157805101187956,5.0
CS2_38,HF3,1,abs_degradation_spearman,-0.17922851873917173,1.0
CS2_38,HF4,1,abs_degradation_spearman,-0.018703508862087898,8.0
CS2_38,HF5,1,abs_degradation_spearman,-0.03409248234930303,6.0
CS2_38,HF6,1,abs_degradation_spearman,0.033191367628142086,7.0
CS2_38,HF7,1,abs_degradation_spearman,-0.10340167647806796,3.0
CS2_38,HF8,1,abs_degradation_spearman,0.1104512505889975,2.0
CS2_38,HF1,4,abs_degradation_spearman,-0.08525668728393995,3.0
CS2_38,HF2,4,abs_degradation_spearman,0.07014045681492863,6.0
CS2_38,HF3,4,abs_degradation_spearman,-0.032390648728101566,7.0
CS2_38,HF4,4,abs_degradation_spearman,0.020597140484659934,8.0
CS2_38,HF5,4,abs_degradation_spearman,0.1187867909681958,2.0
CS2_38,HF6,4,abs_degradation_spearman,0.14895023259399826,1.0
CS2_38,HF7,4,abs_degradation_spearman,-0.0842894876199717,4.0
CS2_38,HF8,4,abs_degradation_spearman,0.0806070355476123,5.0
CS2_38,HF1,8,abs_degradation_spearman,-0.22109101774050907,4.0
CS2_38,HF2,8,abs_degradation_spearman,0.2319017586215973,2.0
CS2_38,HF3,8,abs_degradation_spearman,-0.2170755810657648,5.0
CS2_38,HF4,8,abs_degradation_spearman,-0.02623688155922039,7.0
CS2_38,HF5,8,abs_degradation_spearman,0.019809401519336023,8.0
CS2_38,HF6,8,abs_degradation_spearman,0.07549533582594006,6.0
CS2_38,HF7,8,abs_degradation_spearman,-0.2211559599801822,3.0
CS2_38,HF8,8,abs_degradation_spearman,0.24476123202789352,1.0
CS2_38,HF1,12,abs_degradation_spearman,-0.25288083233309067,1.0
CS2_38,HF2,12,abs_degradation_spearman,0.2320993604087997,4.0
CS2_38,HF3,12,abs_degradation_spearman,-0.1983528818695183,5.0
CS2_38,HF4,12,abs_degradation_spearman,-0.014865155076395443,8.0
CS2_38,HF5,12,abs_degradation_spearman,0.09621428049799713,7.0
CS2_38,HF6,12,abs_degradation_spearman,0.17499078318105388,6.0
CS2_38,HF7,12,abs_degradation_spearman,-0.25168791399304097,2.0
CS2_38,HF8,12,abs_degradation_spearman,0.24817746678724864,3.0
CS2_38,HF1,16,abs_degradation_spearman,-0.31432851353770047,1.0
CS2_38,HF2,16,abs_degradation_spearman,0.2916131413417057,4.0
CS2_38,HF3,16,abs_degradation_spearman,-0.2779994100709685,5.0
CS2_38,HF4,16,abs_degradation_spearman,-0.08274449653892038,7.0
CS2_38,HF5,16,abs_degradation_spearman,0.031094600425700107,8.0
CS2_38,HF6,16,abs_degradation_spearman,0.10658639026106287,6.0
CS2_38,HF7,16,abs_degradation_spearman,-0.31296710794357907,2.0
CS2_38,HF8,16,abs_degradation_spearman,0.3090451092430435,3.0
CS2_38,HF1,24,abs_degradation_spearman,-0.36674660416437294,1.0
CS2_38,HF2,24,abs_degradation_spearman,0.3290628836297307,4.0
CS2_38,HF3,24,abs_degradation_spearman,-0.3190726404655867,5.0
CS2_38,HF4,24,abs_degradation_spearman,-0.1358504755585048,6.0
CS2_38,HF5,24,abs_degradation_spearman,0.0018885274910164227,8.0
CS2_38,HF6,24,abs_degradation_spearman,0.07458796142791578,7.0
CS2_38,HF7,24,abs_degradation_spearman,-0.3657528584716967,2.0
CS2_38,HF8,24,abs_degradation_spearman,0.3477900902428239,3.0
CS2_38,HF1,32,abs_degradation_spearman,-0.3856834567043279,1.0
CS2_38,HF2,32,abs_degradation_spearman,0.3587687980405847,4.0
CS2_38,HF3,32,abs_degradation_spearman,-0.3381575260205913,5.0
CS2_38,HF4,32,abs_degradation_spearman,-0.19515013724658337,6.0
CS2_38,HF5,32,abs_degradation_spearman,-0.06475166889669702,7.0
CS2_38,HF6,32,abs_degradation_spearman,0.02339140203996112,8.0
CS2_38,HF7,32,abs_degradation_spearman,-0.3846969647931873,2.0
CS2_38,HF8,32,abs_degradation_spearman,0.38307490144690665,3.0
CS2_38,HF1,48,abs_degradation_spearman,-0.4820443516045222,2.0
CS2_38,HF2,48,abs_degradation_spearman,0.44610893691711934,4.0
CS2_38,HF3,48,abs_degradation_spearman,-0.4182132616779075,5.0
CS2_38,HF4,48,abs_degradation_spearman,-0.2666697125617791,6.0
CS2_38,HF5,48,abs_degradation_spearman,-0.12147595374590708,7.0
CS2_38,HF6,48,abs_degradation_spearman,-0.029642310113081122,8.0
CS2_38,HF7,48,abs_degradation_spearman,-0.4821481363605895,1.0
CS2_38,HF8,48,abs_degradation_spearman,0.47944114806389065,3.0
CS2_38,HF1,64,abs_degradation_spearman,-0.5005442717781069,1.0
CS2_38,HF2,64,abs_degradation_spearman,0.4422457524730703,5.0
CS2_38,HF3,64,abs_degradation_spearman,-0.4566137503577111,4.0
CS2_38,HF4,64,abs_degradation_spearman,-0.20909471376163827,6.0
CS2_38,HF5,64,abs_degradation_spearman,-0.05329485386728551,8.0
CS2_38,HF6,64,abs_degradation_spearman,0.05375509158045951,7.0
CS2_38,HF7,64,abs_degradation_spearman,-0.49938613102416185,2.0
CS2_38,HF8,64,abs_degradation_spearman,0.48254380038317896,3.0
CS2_35,HF1,1,abs_partial_correlation,0.4436415238471958,1.0
CS2_35,HF2,1,abs_partial_correlation,0.06967477396086022,4.0
CS2_35,HF3,1,abs_partial_correlation,-0.013941857798187763,8.0
CS2_35,HF4,1,abs_partial_correlation,0.027210732419913522,6.0
CS2_35,HF5,1,abs_partial_correlation,-0.02670229301255544,7.0
CS2_35,HF6,1,abs_partial_correlation,-0.08822115901085738,3.0
CS2_35,HF7,1,abs_partial_correlation,0.43728552552631794,2.0
CS2_35,HF8,1,abs_partial_correlation,0.06188098095198337,5.0
CS2_35,HF1,4,abs_partial_correlation,0.41548465510417976,1.0
CS2_35,HF2,4,abs_partial_correlation,0.09503793641906048,5.0
CS2_35,HF3,4,abs_partial_correlation,0.02220793418047018,7.0
CS2_35,HF4,4,abs_partial_correlation,-0.011313453105297197,8.0
CS2_35,HF5,4,abs_partial_correlation,-0.18797875527368252,3.0
CS2_35,HF6,4,abs_partial_correlation,-0.13881431755114906,4.0
CS2_35,HF7,4,abs_partial_correlation,0.4093748069788584,2.0
CS2_35,HF8,4,abs_partial_correlation,0.08651737530372855,6.0
CS2_35,HF1,8,abs_partial_correlation,0.4177044053557232,1.0
CS2_35,HF2,8,abs_partial_correlation,0.19981128613908133,3.0
CS2_35,HF3,8,abs_partial_correlation,0.002149483794788521,8.0
CS2_35,HF4,8,abs_partial_correlation,0.13506286352124158,5.0
CS2_35,HF5,8,abs_partial_correlation,-0.015129530694630008,7.0
CS2_35,HF6,8,abs_partial_correlation,-0.1204178162692036,6.0
CS2_35,HF7,8,abs_partial_correlation,0.411218475038242,2.0
CS2_35,HF8,8,abs_partial_correlation,0.17998309809925914,4.0
CS2_35,HF1,12,abs_partial_correlation,0.376311727223287,1.0
CS2_35,HF2,12,abs_partial_correlation,0.2072852854133289,4.0
CS2_35,HF3,12,abs_partial_correlation,0.005999355990955886,8.0
CS2_35,HF4,12,abs_partial_correlation,0.056840129210409075,7.0
CS2_35,HF5,12,abs_partial_correlation,-0.22304980327923102,3.0
CS2_35,HF6,12,abs_partial_correlation,-0.20026678280134347,5.0
CS2_35,HF7,12,abs_partial_correlation,0.3688974500771661,2.0
CS2_35,HF8,12,abs_partial_correlation,0.19977326622825942,6.0
CS2_35,HF1,16,abs_partial_correlation,0.38531535003104045,1.0
CS2_35,HF2,16,abs_partial_correlation,0.1950579020123611,3.0
CS2_35,HF3,16,abs_partial_correlation,0.0006309653423461939,8.0
CS2_35,HF4,16,abs_partial_correlation,0.1546950363649196,6.0
CS2_35,HF5,16,abs_partial_correlation,-0.11800768800872526,7.0
CS2_35,HF6,16,abs_partial_correlation,-0.16272208972343405,5.0
CS2_35,HF7,16,abs_partial_correlation,0.37797541227970477,2.0
CS2_35,HF8,16,abs_partial_correlation,0.19003667359476603,4.0
CS2_35,HF1,24,abs_partial_correlation,0.3661742329158711,1.0
CS2_35,HF2,24,abs_partial_correlation,0.24523632716180518,3.0
CS2_35,HF3,24,abs_partial_correlation,0.003900475498763724,8.0
CS2_35,HF4,24,abs_partial_correlation,0.15197295792198282,7.0
CS2_35,HF5,24,abs_partial_correlation,-0.16649636930338246,6.0
CS2_35,HF6,24,abs_partial_correlation,-0.22662467442107273,5.0
CS2_35,HF7,24,abs_partial_correlation,0.35843557073719207,2.0
CS2_35,HF8,24,abs_partial_correlation,0.23748543533727942,4.0
CS2_35,HF1,32,abs_partial_correlation,0.34372744014867274,1.0
CS2_35,HF2,32,abs_partial_correlation,0.18911132207805076,6.0
CS2_35,HF3,32,abs_partial_correlation,0.003506037574501272,8.0
CS2_35,HF4,32,abs_partial_correlation,0.19921806558826818,4.0
CS2_35,HF5,32,abs_partial_correlation,-0.13021714157508346,7.0
CS2_35,HF6,32,abs_partial_correlation,-0.2522895896797027,3.0
CS2_35,HF7,32,abs_partial_correlation,0.334119585441953,2.0
CS2_35,HF8,32,abs_partial_correlation,0.19146092809968485,5.0
CS2_35,HF1,48,abs_partial_correlation,0.35654619040485236,1.0
CS2_35,HF2,48,abs_partial_correlation,0.24326593366981294,5.0
CS2_35,HF3,48,abs_partial_correlation,0.009792699338046574,8.0
CS2_35,HF4,48,abs_partial_correlation,0.2179672827869519,6.0
CS2_35,HF5,48,abs_partial_correlation,-0.20764976262896181,7.0
CS2_35,HF6,48,abs_partial_correlation,-0.30074086005416273,3.0
CS2_35,HF7,48,abs_partial_correlation,0.3471100423074737,2.0
CS2_35,HF8,48,abs_partial_correlation,0.24861584700216732,4.0
CS2_35,HF1,64,abs_partial_correlation,0.3068843153200127,2.0
CS2_35,HF2,64,abs_partial_correlation,0.3021841039922529,3.0
CS2_35,HF3,64,abs_partial_correlation,0.0028822109836593793,8.0
CS2_35,HF4,64,abs_partial_correlation,0.2147126319800619,7.0
CS2_35,HF5,64,abs_partial_correlation,-0.25420922306445143,6.0
CS2_35,HF6,64,abs_partial_correlation,-0.3578565639109842,1.0
CS2_35,HF7,64,abs_partial_correlation,0.29712443221253415,4.0
CS2_35,HF8,64,abs_partial_correlation,0.2859153968573838,5.0
CS2_36,HF1,1,abs_partial_correlation,0.5360216693303141,1.0
CS2_36,HF2,1,abs_partial_correlation,-0.0793630868675603,5.0
CS2_36,HF3,1,abs_partial_correlation,-0.1254298171674442,3.0
CS2_36,HF4,1,abs_partial_correlation,-0.023799494906200397,8.0
CS2_36,HF5,1,abs_partial_correlation,0.02652888919495075,7.0
CS2_36,HF6,1,abs_partial_correlation,0.03468231831883209,6.0
CS2_36,HF7,1,abs_partial_correlation,0.5333115917935594,2.0
CS2_36,HF8,1,abs_partial_correlation,-0.09934266930829841,4.0
CS2_36,HF1,4,abs_partial_correlation,0.5213026224312185,1.0
CS2_36,HF2,4,abs_partial_correlation,-0.0611078125304198,5.0
CS2_36,HF3,4,abs_partial_correlation,-0.11822117982619328,3.0
CS2_36,HF4,4,abs_partial_correlation,0.026507804840303642,8.0
CS2_36,HF5,4,abs_partial_correlation,0.04969156234402338,7.0
CS2_36,HF6,4,abs_partial_correlation,-0.05391132978655217,6.0
CS2_36,HF7,4,abs_partial_correlation,0.518260365119264,2.0
CS2_36,HF8,4,abs_partial_correlation,-0.08212317473601795,4.0
CS2_36,HF1,8,abs_partial_correlation,0.5903272086699828,1.0
CS2_36,HF2,8,abs_partial_correlation,-0.08652366020060383,5.0
CS2_36,HF3,8,abs_partial_correlation,-0.2457355456004801,3.0
CS2_36,HF4,8,abs_partial_correlation,-0.025995376759538703,7.0
CS2_36,HF5,8,abs_partial_correlation,-0.023921083109502653,8.0
CS2_36,HF6,8,abs_partial_correlation,-0.07101581127711579,6.0
CS2_36,HF7,8,abs_partial_correlation,0.5866315757287784,2.0
CS2_36,HF8,8,abs_partial_correlation,-0.10652023115451817,4.0
CS2_36,HF1,12,abs_partial_correlation,0.5307674547862875,1.0
CS2_36,HF2,12,abs_partial_correlation,-0.0834009969702609,6.0
CS2_36,HF3,12,abs_partial_correlation,-0.11936557738404835,3.0
CS2_36,HF4,12,abs_partial_correlation,-0.02944649264472274,8.0
CS2_36,HF5,12,abs_partial_correlation,-0.05975613705231536,7.0
CS2_36,HF6,12,abs_partial_correlation,-0.11452097721304322,4.0
CS2_36,HF7,12,abs_partial_correlation,0.529053216432387,2.0
CS2_36,HF8,12,abs_partial_correlation,-0.09854703863137255,5.0
CS2_36,HF1,16,abs_partial_correlation,0.5326282557354702,1.0
CS2_36,HF2,16,abs_partial_correlation,-0.10200945178164701,5.0
CS2_36,HF3,16,abs_partial_correlation,-0.12292002937933581,3.0
CS2_36,HF4,16,abs_partial_correlation,0.02760257082285109,7.0
CS2_36,HF5,16,abs_partial_correlation,-0.0038383074509696323,8.0
CS2_36,HF6,16,abs_partial_correlation,-0.07910057691632866,6.0
CS2_36,HF7,16,abs_partial_correlation,0.5316544927419619,2.0
CS2_36,HF8,16,abs_partial_correlation,-0.11948332708724893,4.0
CS2_36,HF1,24,abs_partial_correlation,0.5219633767748825,1.0
CS2_36,HF2,24,abs_partial_correlation,-0.10539610724937672,6.0
CS2_36,HF3,24,abs_partial_correlation,-0.12127579878980145,5.0
CS2_36,HF4,24,abs_partial_correlation,0.041756681216986384,8.0
CS2_36,HF5,24,abs_partial_correlation,-0.07586229524153214,7.0
CS2_36,HF6,24,abs_partial_correlation,-0.1403355380437018,3.0
CS2_36,HF7,24,abs_partial_correlation,0.5212386265072131,2.0
CS2_36,HF8,24,abs_partial_correlation,-0.12290987710536214,4.0
CS2_36,HF1,32,abs_partial_correlation,0.5242900257720982,1.0
CS2_36,HF2,32,abs_partial_correlation,-0.11944466937808124,5.0
CS2_36,HF3,32,abs_partial_correlation,-0.1166078428322863,6.0
CS2_36,HF4,32,abs_partial_correlation,0.04795230278027502,8.0
CS2_36,HF5,32,abs_partial_correlation,-0.07233901850091475,7.0
CS2_36,HF6,32,abs_partial_correlation,-0.14826917789636562,3.0
CS2_36,HF7,32,abs_partial_correlation,0.524118736431125,2.0
CS2_36,HF8,32,abs_partial_correlation,-0.13780524323528168,4.0
CS2_36,HF1,48,abs_partial_correlation,0.5325604964055128,2.0
CS2_36,HF2,48,abs_partial_correlation,-0.11947290712977031,5.0
CS2_36,HF3,48,abs_partial_correlation,-0.11862608363050992,6.0
CS2_36,HF4,48,abs_partial_correlation,0.05638544513954596,8.0
CS2_36,HF5,48,abs_partial_correlation,-0.10176750552376794,7.0
CS2_36,HF6,48,abs_partial_correlation,-0.20409507921406847,3.0
CS2_36,HF7,48,abs_partial_correlation,0.5328469681561294,1.0
CS2_36,HF8,48,abs_partial_correlation,-0.14144692686068763,4.0
CS2_36,HF1,64,abs_partial_correlation,0.542174153644325,2.0
CS2_36,HF2,64,abs_partial_correlation,-0.17629337231461611,5.0
CS2_36,HF3,64,abs_partial_correlation,-0.12328766625340243,7.0
CS2_36,HF4,64,abs_partial_correlation,0.07355308974792073,8.0
CS2_36,HF5,64,abs_partial_correlation,-0.15470926549639458,6.0
CS2_36,HF6,64,abs_partial_correlation,-0.19802769765920744,4.0
CS2_36,HF7,64,abs_partial_correlation,0.543752476078669,1.0
CS2_36,HF8,64,abs_partial_correlation,-0.20302175396537495,3.0
CS2_37,HF1,1,abs_partial_correlation,0.5484193410462359,1.0
CS2_37,HF2,1,abs_partial_correlation,-0.04501362437737773,5.0
CS2_37,HF3,1,abs_partial_correlation,-0.08567746752382954,3.0
CS2_37,HF4,1,abs_partial_correlation,-0.01001808981778464,8.0
CS2_37,HF5,1,abs_partial_correlation,0.01767998745118492,7.0
CS2_37,HF6,1,abs_partial_correlation,-0.03090313126699589,6.0
CS2_37,HF7,1,abs_partial_correlation,0.5434855209078298,2.0
CS2_37,HF8,1,abs_partial_correlation,-0.06235259514529924,4.0
CS2_37,HF1,4,abs_partial_correlation,0.5151711182625145,1.0
CS2_37,HF2,4,abs_partial_correlation,-0.06751082926456387,7.0
CS2_37,HF3,4,abs_partial_correlation,-0.10653950193774592,3.0
CS2_37,HF4,4,abs_partial_correlation,0.011510463070815616,8.0
CS2_37,HF5,4,abs_partial_correlation,-0.07442045597579483,5.0
CS2_37,HF6,4,abs_partial_correlation,-0.06984789420125373,6.0
CS2_37,HF7,4,abs_partial_correlation,0.510028440739919,2.0
CS2_37,HF8,4,abs_partial_correlation,-0.08573429843893193,4.0
CS2_37,HF1,8,abs_partial_correlation,0.5430099690002739,1.0
CS2_37,HF2,8,abs_partial_correlation,-0.037208947549563,6.0
CS2_37,HF3,8,abs_partial_correlation,-0.08155393775065167,4.0
CS2_37,HF4,8,abs_partial_correlation,0.029451259842208956,7.0
CS2_37,HF5,8,abs_partial_correlation,-0.0032601056976142733,8.0
CS2_37,HF6,8,abs_partial_correlation,-0.0831116009107611,3.0
CS2_37,HF7,8,abs_partial_correlation,0.5386371711487699,2.0
CS2_37,HF8,8,abs_partial_correlation,-0.05912749626697923,5.0
CS2_37,HF1,12,abs_partial_correlation,0.537932993717756,1.0
CS2_37,HF2,12,abs_partial_correlation,-0.06537353834485866,7.0
CS2_37,HF3,12,abs_partial_correlation,-0.0817182263559559,4.0
CS2_37,HF4,12,abs_partial_correlation,-0.0054412283416811645,8.0
CS2_37,HF5,12,abs_partial_correlation,-0.07970881414209066,6.0
CS2_37,HF6,12,abs_partial_correlation,-0.1207027576379136,3.0
CS2_37,HF7,12,abs_partial_correlation,0.5337464536958331,2.0
CS2_37,HF8,12,abs_partial_correlation,-0.08152466163915073,5.0
CS2_37,HF1,16,abs_partial_correlation,0.5049996097449336,1.0
CS2_37,HF2,16,abs_partial_correlation,-0.09986457782399775,7.0
CS2_37,HF3,16,abs_partial_correlation,-0.09963643226858761,8.0
CS2_37,HF4,16,abs_partial_correlation,0.11189948538344788,6.0
CS2_37,HF5,16,abs_partial_correlation,-0.11726015451235097,5.0
CS2_37,HF6,16,abs_partial_correlation,-0.1890043682333427,3.0
CS2_37,HF7,16,abs_partial_correlation,0.5017350889404962,2.0
CS2_37,HF8,16,abs_partial_correlation,-0.12204137029846542,4.0
CS2_37,HF1,24,abs_partial_correlation,0.5430737874252194,1.0
CS2_37,HF2,24,abs_partial_correlation,-0.08062438384725004,6.0
CS2_37,HF3,24,abs_partial_correlation,-0.09065655665722411,5.0
CS2_37,HF4,24,abs_partial_correlation,0.0524867959806342,8.0
