battery,state_definition,state,horizon,feature_group,mae_full,mae_without,lofo_value,n_state_samples,reliable,rank
CS2_36,degradation_dynamics,Slow,16,Group_DischargeIC,0.02026615359095978,0.01991580059194984,-0.00035035299900993896,243,True,4.0
CS2_36,degradation_dynamics,Medium,16,Group_CC,0.01806489181540611,0.018446706284801672,0.00038181446939556177,225,True,2.0
CS2_36,degradation_dynamics,Medium,16,Group_CV,0.01806489181540611,0.01822751409640388,0.00016262228099777135,225,True,3.0
CS2_36,degradation_dynamics,Medium,16,Group_EnergyEfficiency,0.01806489181540611,0.01817219613178557,0.00010730431637945986,225,True,4.0
CS2_36,degradation_dynamics,Medium,16,Group_DischargeIC,0.01806489181540611,0.018599316564183805,0.0005344247487776947,225,True,1.0
CS2_36,degradation_dynamics,Fast,16,Group_CC,0.024440152276495722,0.024963984742924987,0.0005238324664292651,351,True,1.0
CS2_36,degradation_dynamics,Fast,16,Group_CV,0.024440152276495722,0.02465600367065106,0.00021585139415533985,351,True,4.0
CS2_36,degradation_dynamics,Fast,16,Group_EnergyEfficiency,0.024440152276495722,0.02481393952499066,0.00037378724849493686,351,True,2.0
CS2_36,degradation_dynamics,Fast,16,Group_DischargeIC,0.024440152276495722,0.024658356571104597,0.0002182042946088751,351,True,3.0
CS2_37,degradation_dynamics,Slow,16,Group_CC,0.01508215672904282,0.01557544055990197,0.0004932838308591495,231,True,1.0
CS2_37,degradation_dynamics,Slow,16,Group_CV,0.01508215672904282,0.014921629842888957,-0.0001605268861538632,231,True,3.0
CS2_37,degradation_dynamics,Slow,16,Group_EnergyEfficiency,0.01508215672904282,0.015413937512412396,0.0003317807833695761,231,True,2.0
CS2_37,degradation_dynamics,Slow,16,Group_DischargeIC,0.01508215672904282,0.013039717821537214,-0.002042438907505606,231,True,4.0
CS2_37,degradation_dynamics,Medium,16,Group_CC,0.015290672418686138,0.015404865365842606,0.00011419294715646865,278,True,1.0
CS2_37,degradation_dynamics,Medium,16,Group_CV,0.015290672418686138,0.015310486301646697,1.9813882960559304e-05,278,True,2.0
CS2_37,degradation_dynamics,Medium,16,Group_EnergyEfficiency,0.015290672418686138,0.015269664451279297,-2.100796740684037e-05,278,True,3.0
CS2_37,degradation_dynamics,Medium,16,Group_DischargeIC,0.015290672418686138,0.01526472633978918,-2.5946078896957325e-05,278,True,4.0
CS2_37,degradation_dynamics,Fast,16,Group_CC,0.023201127191832437,0.023550048249383206,0.00034892105755076827,311,True,1.0
CS2_37,degradation_dynamics,Fast,16,Group_CV,0.023201127191832437,0.023295864770419398,9.473757858696058e-05,311,True,2.0
CS2_37,degradation_dynamics,Fast,16,Group_EnergyEfficiency,0.023201127191832437,0.023285972294259927,8.484510242749016e-05,311,True,3.0
CS2_37,degradation_dynamics,Fast,16,Group_DischargeIC,0.023201127191832437,0.023127658274108197,-7.34689177242405e-05,311,True,4.0
CS2_38,degradation_dynamics,Slow,16,Group_CC,0.018193659719068066,0.01875792473370115,0.0005642650146330842,290,True,1.0
CS2_38,degradation_dynamics,Slow,16,Group_CV,0.018193659719068066,0.01793356743900675,-0.00026009228006131785,290,True,4.0
CS2_38,degradation_dynamics,Slow,16,Group_EnergyEfficiency,0.018193659719068066,0.018502295448788553,0.000308635729720487,290,True,2.0
CS2_38,degradation_dynamics,Slow,16,Group_DischargeIC,0.018193659719068066,0.018478096190182793,0.0002844364711147261,290,True,3.0
CS2_38,degradation_dynamics,Medium,16,Group_CC,0.017624927608126395,0.017927031155397583,0.0003021035472711882,263,True,2.0
CS2_38,degradation_dynamics,Medium,16,Group_CV,0.017624927608126395,0.017435785317822028,-0.00018914229030436713,263,True,4.0
CS2_38,degradation_dynamics,Medium,16,Group_EnergyEfficiency,0.017624927608126395,0.01766307787532531,3.8150267198916454e-05,263,True,3.0
CS2_38,degradation_dynamics,Medium,16,Group_DischargeIC,0.017624927608126395,0.01829258111919539,0.0006676535110689934,263,True,1.0
CS2_38,degradation_dynamics,Fast,16,Group_CC,0.018480850184166724,0.018931203396099827,0.00045035321193310357,289,True,1.0
CS2_38,degradation_dynamics,Fast,16,Group_CV,0.018480850184166724,0.018076877549836293,-0.0004039726343304309,289,True,4.0
CS2_38,degradation_dynamics,Fast,16,Group_EnergyEfficiency,0.018480850184166724,0.01875520637304607,0.0002743561888793461,289,True,2.0
CS2_38,degradation_dynamics,Fast,16,Group_DischargeIC,0.018480850184166724,0.018423113339874835,-5.773684429188908e-05,289,True,3.0
CS2_35,degradation_dynamics,Slow,24,Group_CC,0.018434313512040227,0.01893111757839143,0.0004968040663512023,262,True,2.0
CS2_35,degradation_dynamics,Slow,24,Group_CV,0.018434313512040227,0.018449032952913513,1.4719440873285639e-05,262,True,4.0
CS2_35,degradation_dynamics,Slow,24,Group_EnergyEfficiency,0.018434313512040227,0.018571218304555957,0.00013690479251573032,262,True,3.0
CS2_35,degradation_dynamics,Slow,24,Group_DischargeIC,0.018434313512040227,0.019225997632574685,0.0007916841205344582,262,True,1.0
CS2_35,degradation_dynamics,Medium,24,Group_CC,0.015747522574180297,0.015782521165718308,3.499859153801091e-05,213,True,2.0
CS2_35,degradation_dynamics,Medium,24,Group_CV,0.015747522574180297,0.015734119527191344,-1.3403046988953032e-05,213,True,3.0
CS2_35,degradation_dynamics,Medium,24,Group_EnergyEfficiency,0.015747522574180297,0.015678711882771243,-6.881069140905402e-05,213,True,4.0
CS2_35,degradation_dynamics,Medium,24,Group_DischargeIC,0.015747522574180297,0.017050753748256618,0.0013032311740763212,213,True,1.0
CS2_35,degradation_dynamics,Fast,24,Group_CC,0.019285962926153397,0.01954795956735133,0.000261996641197932,218,True,1.0
CS2_35,degradation_dynamics,Fast,24,Group_CV,0.019285962926153397,0.01928891326441422,2.9503382608236928e-06,218,True,3.0
CS2_35,degradation_dynamics,Fast,24,Group_EnergyEfficiency,0.019285962926153397,0.019409775780152728,0.0001238128539993305,218,True,2.0
CS2_35,degradation_dynamics,Fast,24,Group_DischargeIC,0.019285962926153397,0.0191822940307654,-0.00010366889538799759,218,True,4.0
CS2_36,degradation_dynamics,Slow,24,Group_CC,0.02706503191017115,0.027647843289466536,0.0005828113792953858,244,True,1.0
CS2_36,degradation_dynamics,Slow,24,Group_CV,0.02706503191017115,0.027092889776499787,2.7857866328636488e-05,244,True,3.0
CS2_36,degradation_dynamics,Slow,24,Group_EnergyEfficiency,0.02706503191017115,0.027170819496448,0.00010578758627684953,244,True,2.0
CS2_36,degradation_dynamics,Slow,24,Group_DischargeIC,0.02706503191017115,0.026452544172900598,-0.000612487737270552,244,True,4.0
CS2_36,degradation_dynamics,Medium,24,Group_CC,0.014927723925466587,0.015248214602064282,0.0003204906765976942,218,True,1.0
CS2_36,degradation_dynamics,Medium,24,Group_CV,0.014927723925466587,0.01506947868181399,0.00014175475634740226,218,True,3.0
CS2_36,degradation_dynamics,Medium,24,Group_EnergyEfficiency,0.014927723925466587,0.014974173533216714,4.6449607750126756e-05,218,True,4.0
CS2_36,degradation_dynamics,Medium,24,Group_DischargeIC,0.014927723925466587,0.015182641477517012,0.0002549175520504248,218,True,2.0
CS2_36,degradation_dynamics,Fast,24,Group_CC,0.02668684427399304,0.027115160385953883,0.0004283161119608414,349,True,1.0
CS2_36,degradation_dynamics,Fast,24,Group_CV,0.02668684427399304,0.02677791611317655,9.1071839183509e-05,349,True,4.0
CS2_36,degradation_dynamics,Fast,24,Group_EnergyEfficiency,0.02668684427399304,0.026857278636954127,0.00017043436296108536,349,True,3.0
CS2_36,degradation_dynamics,Fast,24,Group_DischargeIC,0.02668684427399304,0.026943225260322595,0.00025638098632955325,349,True,2.0
CS2_37,degradation_dynamics,Slow,24,Group_CC,0.02245099203684321,0.022918135306138298,0.0004671432692950894,229,True,1.0
CS2_37,degradation_dynamics,Slow,24,Group_CV,0.02245099203684321,0.022344891886077876,-0.00010610015076533211,229,True,3.0
CS2_37,degradation_dynamics,Slow,24,Group_EnergyEfficiency,0.02245099203684321,0.022658601653158392,0.00020760961631518388,229,True,2.0
CS2_37,degradation_dynamics,Slow,24,Group_DischargeIC,0.02245099203684321,0.020113344632039096,-0.002337647404804112,229,True,4.0
CS2_37,degradation_dynamics,Medium,24,Group_CC,0.0160382723886924,0.0160711497506545,3.287736196209978e-05,277,True,3.0
CS2_37,degradation_dynamics,Medium,24,Group_CV,0.0160382723886924,0.01607485068519564,3.6578296503241015e-05,277,True,2.0
CS2_37,degradation_dynamics,Medium,24,Group_EnergyEfficiency,0.0160382723886924,0.01600930945271292,-2.8962935979481852e-05,277,True,4.0
CS2_37,degradation_dynamics,Medium,24,Group_DischargeIC,0.0160382723886924,0.016227397150277087,0.00018912476158468652,277,True,1.0
CS2_37,degradation_dynamics,Fast,24,Group_CC,0.022266286566119533,0.022514379969162595,0.00024809340304306204,311,True,1.0
CS2_37,degradation_dynamics,Fast,24,Group_CV,0.022266286566119533,0.02223495414102159,-3.133242509794146e-05,311,True,4.0
CS2_37,degradation_dynamics,Fast,24,Group_EnergyEfficiency,0.022266286566119533,0.02230882232768576,4.253576156622654e-05,311,True,3.0
CS2_37,degradation_dynamics,Fast,24,Group_DischargeIC,0.022266286566119533,0.022378242470239416,0.00011195590411988351,311,True,2.0
CS2_38,degradation_dynamics,Slow,24,Group_CC,0.015818965339901063,0.016551257773471294,0.0007322924335702308,290,True,1.0
CS2_38,degradation_dynamics,Slow,24,Group_CV,0.015818965339901063,0.015490060830061866,-0.00032890450983919656,290,True,4.0
CS2_38,degradation_dynamics,Slow,24,Group_EnergyEfficiency,0.015818965339901063,0.016204763938077283,0.00038579859817622006,290,True,2.0
CS2_38,degradation_dynamics,Slow,24,Group_DischargeIC,0.015818965339901063,0.016190294913738308,0.0003713295738372452,290,True,3.0
CS2_38,degradation_dynamics,Medium,24,Group_CC,0.020597283930098742,0.02082260860233262,0.00022532467223387864,262,True,2.0
CS2_38,degradation_dynamics,Medium,24,Group_CV,0.020597283930098742,0.020457587607175375,-0.00013969632292336678,262,True,4.0
CS2_38,degradation_dynamics,Medium,24,Group_EnergyEfficiency,0.020597283930098742,0.020632492061415972,3.5208131317229774e-05,262,True,3.0
CS2_38,degradation_dynamics,Medium,24,Group_DischargeIC,0.020597283930098742,0.02212878250771923,0.0015314985776204888,262,True,1.0
CS2_38,degradation_dynamics,Fast,24,Group_CC,0.02338004460109979,0.023890610717228387,0.0005105661161285968,287,True,1.0
CS2_38,degradation_dynamics,Fast,24,Group_CV,0.02338004460109979,0.022673606030651425,-0.0007064385704483658,287,True,4.0
CS2_38,degradation_dynamics,Fast,24,Group_EnergyEfficiency,0.02338004460109979,0.023773747108190104,0.00039370250709031343,287,True,2.0
CS2_38,degradation_dynamics,Fast,24,Group_DischargeIC,0.02338004460109979,0.023314030655702707,-6.601394539708372e-05,287,True,3.0
CS2_35,degradation_dynamics,Slow,32,Group_CC,0.019273031083309078,0.01934249029942628,6.94592161172014e-05,261,True,2.0
CS2_35,degradation_dynamics,Slow,32,Group_CV,0.019273031083309078,0.019338695273755396,6.566419044631844e-05,261,True,3.0
CS2_35,degradation_dynamics,Slow,32,Group_EnergyEfficiency,0.019273031083309078,0.019179964997513368,-9.30660857957101e-05,261,True,4.0
CS2_35,degradation_dynamics,Slow,32,Group_DischargeIC,0.019273031083309078,0.020107644414272534,0.000834613330963456,261,True,1.0
CS2_35,degradation_dynamics,Medium,32,Group_CC,0.018890941335256928,0.01885847137081008,-3.246996444684902e-05,215,True,2.0
CS2_35,degradation_dynamics,Medium,32,Group_CV,0.018890941335256928,0.018786216234538217,-0.0001047251007187111,215,True,4.0
CS2_35,degradation_dynamics,Medium,32,Group_EnergyEfficiency,0.018890941335256928,0.01882622979687937,-6.471153837755636e-05,215,True,3.0
CS2_35,degradation_dynamics,Medium,32,Group_DischargeIC,0.018890941335256928,0.01986780154182658,0.0009768602065696533,215,True,1.0
CS2_35,degradation_dynamics,Fast,32,Group_CC,0.023540323273716045,0.023916604653603644,0.0003762813798875997,217,True,1.0
CS2_35,degradation_dynamics,Fast,32,Group_CV,0.023540323273716045,0.023509693366527775,-3.062990718826972e-05,217,True,4.0
CS2_35,degradation_dynamics,Fast,32,Group_EnergyEfficiency,0.023540323273716045,0.0237193969903779,0.00017907371666185667,217,True,2.0
CS2_35,degradation_dynamics,Fast,32,Group_DischargeIC,0.023540323273716045,0.02370507330020566,0.0001647500264896143,217,True,3.0
CS2_36,degradation_dynamics,Slow,32,Group_CC,0.024185757880510157,0.024686763292502422,0.0005010054119922655,242,True,1.0
CS2_36,degradation_dynamics,Slow,32,Group_CV,0.024185757880510157,0.024191487780184952,5.729899674795924e-06,242,True,3.0
CS2_36,degradation_dynamics,Slow,32,Group_EnergyEfficiency,0.024185757880510157,0.024376089817327144,0.000190331936816987,242,True,2.0
CS2_36,degradation_dynamics,Slow,32,Group_DischargeIC,0.024185757880510157,0.02323323165484405,-0.000952526225666106,242,True,4.0
CS2_36,degradation_dynamics,Medium,32,Group_CC,0.01603356233581885,0.016256480044607835,0.0002229177087889854,218,True,1.0
CS2_36,degradation_dynamics,Medium,32,Group_CV,0.01603356233581885,0.016087886807729407,5.43244719105572e-05,218,True,3.0
CS2_36,degradation_dynamics,Medium,32,Group_EnergyEfficiency,0.01603356233581885,0.016129351431817457,9.578909599860727e-05,218,True,2.0
CS2_36,degradation_dynamics,Medium,32,Group_DischargeIC,0.01603356233581885,0.01603353755383824,-2.47819806099836e-08,218,True,4.0
CS2_36,degradation_dynamics,Fast,32,Group_CC,0.032043543603440486,0.03222174204888679,0.0001781984454463023,343,True,4.0
CS2_36,degradation_dynamics,Fast,32,Group_CV,0.032043543603440486,0.03241681837736544,0.00037327477392495173,343,True,1.0
CS2_36,degradation_dynamics,Fast,32,Group_EnergyEfficiency,0.032043543603440486,0.03224931195753137,0.00020576835409088362,343,True,3.0
CS2_36,degradation_dynamics,Fast,32,Group_DischargeIC,0.032043543603440486,0.0323773385248245,0.00033379492138401606,343,True,2.0
CS2_37,degradation_dynamics,Slow,32,Group_CC,0.022341027018863202,0.022868144369587087,0.0005271173507238845,231,True,1.0
CS2_37,degradation_dynamics,Slow,32,Group_CV,0.022341027018863202,0.022244409844599435,-9.661717426376684e-05,231,True,3.0
CS2_37,degradation_dynamics,Slow,32,Group_EnergyEfficiency,0.022341027018863202,0.02269788059160026,0.0003568535727370564,231,True,2.0
CS2_37,degradation_dynamics,Slow,32,Group_DischargeIC,0.022341027018863202,0.018802709546194903,-0.0035383174726682995,231,True,4.0
CS2_37,degradation_dynamics,Medium,32,Group_CC,0.018198321465663487,0.018228315970684004,2.9994505020516926e-05,276,True,1.0
CS2_37,degradation_dynamics,Medium,32,Group_CV,0.018198321465663487,0.018199387047181975,1.0655815184876238e-06,276,True,2.0
CS2_37,degradation_dynamics,Medium,32,Group_EnergyEfficiency,0.018198321465663487,0.01813258050364551,-6.574096201797733e-05,276,True,3.0
CS2_37,degradation_dynamics,Medium,32,Group_DischargeIC,0.018198321465663487,0.018037911203499703,-0.00016041026216378346,276,True,4.0
CS2_37,degradation_dynamics,Fast,32,Group_CC,0.02704177912560252,0.027250140340759153,0.00020836121515663275,310,True,2.0
CS2_37,degradation_dynamics,Fast,32,Group_CV,0.02704177912560252,0.026925588834048306,-0.00011619029155421345,310,True,4.0
CS2_37,degradation_dynamics,Fast,32,Group_EnergyEfficiency,0.02704177912560252,0.02709156769542546,4.978856982294083e-05,310,True,3.0
CS2_37,degradation_dynamics,Fast,32,Group_DischargeIC,0.02704177912560252,0.0275134031454761,0.0004716240198735788,310,True,1.0
CS2_38,degradation_dynamics,Slow,32,Group_CC,0.02194580607170347,0.022675832870538745,0.0007300267988352739,290,True,1.0
CS2_38,degradation_dynamics,Slow,32,Group_CV,0.02194580607170347,0.021649940365139987,-0.0002958657065634841,290,True,4.0
CS2_38,degradation_dynamics,Slow,32,Group_EnergyEfficiency,0.02194580607170347,0.022351342068193447,0.0004055359964899759,290,True,2.0
CS2_38,degradation_dynamics,Slow,32,Group_DischargeIC,0.02194580607170347,0.022180803433251035,0.0002349973615475634,290,True,3.0
CS2_38,degradation_dynamics,Medium,32,Group_CC,0.016113164292112413,0.0162162169484444,0.00010305265633198807,263,True,2.0
CS2_38,degradation_dynamics,Medium,32,Group_CV,0.016113164292112413,0.015834226049511048,-0.0002789382426013655,263,True,4.0
CS2_38,degradation_dynamics,Medium,32,Group_EnergyEfficiency,0.016113164292112413,0.016145247377798416,3.2083085686002155e-05,263,True,3.0
CS2_38,degradation_dynamics,Medium,32,Group_DischargeIC,0.016113164292112413,0.018112673045464333,0.0019995087533519196,263,True,1.0
CS2_38,degradation_dynamics,Fast,32,Group_CC,0.026129772932072002,0.026650655352517465,0.0005208824204454635,286,True,1.0
CS2_38,degradation_dynamics,Fast,32,Group_CV,0.026129772932072002,0.02537155438488924,-0.0007582185471827624,286,True,4.0
CS2_38,degradation_dynamics,Fast,32,Group_EnergyEfficiency,0.026129772932072002,0.026456691595350475,0.00032691866327847277,286,True,2.0
CS2_38,degradation_dynamics,Fast,32,Group_DischargeIC,0.026129772932072002,0.025937257188819594,-0.00019251574325240828,286,True,3.0
CS2_35,degradation_dynamics,Slow,48,Group_CC,0.025010482542518597,0.025296397808934404,0.00028591526641580725,262,True,1.0
CS2_35,degradation_dynamics,Slow,48,Group_CV,0.025010482542518597,0.025046759576706507,3.627703418791067e-05,262,True,3.0
CS2_35,degradation_dynamics,Slow,48,Group_EnergyEfficiency,0.025010482542518597,0.02510169018646704,9.120764394844258e-05,262,True,2.0
CS2_35,degradation_dynamics,Slow,48,Group_DischargeIC,0.025010482542518597,0.024925429847656496,-8.505269486210054e-05,262,True,4.0
CS2_35,degradation_dynamics,Medium,48,Group_CC,0.020557620542023182,0.02056500294458096,7.382402557779e-06,214,True,3.0
CS2_35,degradation_dynamics,Medium,48,Group_CV,0.020557620542023182,0.020414878899610828,-0.00014274164241235426,214,True,4.0
CS2_35,degradation_dynamics,Medium,48,Group_EnergyEfficiency,0.020557620542023182,0.020567257204184567,9.636662161385118e-06,214,True,2.0
CS2_35,degradation_dynamics,Medium,48,Group_DischargeIC,0.020557620542023182,0.021476876630658153,0.0009192560886349711,214,True,1.0
CS2_35,degradation_dynamics,Fast,48,Group_CC,0.027056384023313677,0.02723833227088554,0.00018194824757186354,217,True,2.0
CS2_35,degradation_dynamics,Fast,48,Group_CV,0.027056384023313677,0.026983035934148497,-7.334808916517957e-05,217,True,3.0
CS2_35,degradation_dynamics,Fast,48,Group_EnergyEfficiency,0.027056384023313677,0.026946038617288233,-0.00011034540602544371,217,True,4.0
CS2_35,degradation_dynamics,Fast,48,Group_DischargeIC,0.027056384023313677,0.027889031149477807,0.0008326471261641301,217,True,1.0
CS2_36,degradation_dynamics,Slow,48,Group_CC,0.02732886392421925,0.027924010230276745,0.0005951463060574931,243,True,1.0
CS2_36,degradation_dynamics,Slow,48,Group_CV,0.02732886392421925,0.027317716530484728,-1.1147393734523697e-05,243,True,3.0
CS2_36,degradation_dynamics,Slow,48,Group_EnergyEfficiency,0.02732886392421925,0.027529500941988038,0.00020063701776878648,243,True,2.0
CS2_36,degradation_dynamics,Slow,48,Group_DischargeIC,0.02732886392421925,0.026031908237879174,-0.0012969556863400775,243,True,4.0
CS2_36,degradation_dynamics,Medium,48,Group_CC,0.02341954169087186,0.023891725104762694,0.0004721834138908358,217,True,1.0
CS2_36,degradation_dynamics,Medium,48,Group_CV,0.02341954169087186,0.02340723372827745,-1.2307962594410027e-05,217,True,3.0
CS2_36,degradation_dynamics,Medium,48,Group_EnergyEfficiency,0.02341954169087186,0.023595260456637346,0.00017571876576548753,217,True,2.0
CS2_36,degradation_dynamics,Medium,48,Group_DischargeIC,0.02341954169087186,0.022098584534420318,-0.0013209571564515403,217,True,4.0
CS2_36,degradation_dynamics,Fast,48,Group_CC,0.03253523660992292,0.032540027577480084,4.7909675571639054e-06,327,True,4.0
CS2_36,degradation_dynamics,Fast,48,Group_CV,0.03253523660992292,0.032760330211636754,0.00022509360171383413,327,True,2.0
CS2_36,degradation_dynamics,Fast,48,Group_EnergyEfficiency,0.03253523660992292,0.03261831682287747,8.308021295454909e-05,327,True,3.0
CS2_36,degradation_dynamics,Fast,48,Group_DischargeIC,0.03253523660992292,0.032984957790953125,0.00044972118103020486,327,True,1.0
CS2_37,degradation_dynamics,Slow,48,Group_CC,0.03181200456361364,0.03234787012109275,0.000535865557479108,228,True,1.0
CS2_37,degradation_dynamics,Slow,48,Group_CV,0.03181200456361364,0.03178231893766588,-2.968562594776042e-05,228,True,3.0
CS2_37,degradation_dynamics,Slow,48,Group_EnergyEfficiency,0.03181200456361364,0.03205811288398042,0.00024610832036678354,228,True,2.0
CS2_37,degradation_dynamics,Slow,48,Group_DischargeIC,0.03181200456361364,0.027846675116610126,-0.003965329447003514,228,True,4.0
CS2_37,degradation_dynamics,Medium,48,Group_CC,0.018932002383751683,0.018805410404989054,-0.0001265919787626288,279,True,4.0
CS2_37,degradation_dynamics,Medium,48,Group_CV,0.018932002383751683,0.019032543218804106,0.0001005408350524227,279,True,1.0
CS2_37,degradation_dynamics,Medium,48,Group_EnergyEfficiency,0.018932002383751683,0.01882807458811971,-0.00010392779563197369,279,True,3.0
CS2_37,degradation_dynamics,Medium,48,Group_DischargeIC,0.018932002383751683,0.018952921047914986,2.091866416330246e-05,279,True,2.0
CS2_37,degradation_dynamics,Fast,48,Group_CC,0.024380764669323162,0.024645403237279356,0.00026463856795619356,310,True,1.0
CS2_37,degradation_dynamics,Fast,48,Group_CV,0.024380764669323162,0.024199595798446296,-0.00018116887087686606,310,True,4.0
CS2_37,degradation_dynamics,Fast,48,Group_EnergyEfficiency,0.024380764669323162,0.02439988598620185,1.91213168786869e-05,310,True,3.0
CS2_37,degradation_dynamics,Fast,48,Group_DischargeIC,0.024380764669323162,0.024498243035210667,0.00011747836588750504,310,True,2.0
CS2_38,degradation_dynamics,Slow,48,Group_CC,0.027321971941465406,0.028235578860109006,0.0009136069186435995,288,True,1.0
CS2_38,degradation_dynamics,Slow,48,Group_CV,0.027321971941465406,0.025987032532281865,-0.0013349394091835415,288,True,4.0
CS2_38,degradation_dynamics,Slow,48,Group_EnergyEfficiency,0.027321971941465406,0.027926111813428134,0.0006041398719627278,288,True,2.0
CS2_38,degradation_dynamics,Slow,48,Group_DischargeIC,0.027321971941465406,0.02674932774463612,-0.0005726441968292861,288,True,3.0
CS2_38,degradation_dynamics,Medium,48,Group_CC,0.018906168608027355,0.01909602379508727,0.00018985518705991536,264,True,3.0
CS2_38,degradation_dynamics,Medium,48,Group_CV,0.018906168608027355,0.018144162160663023,-0.0007620064473643322,264,True,4.0
CS2_38,degradation_dynamics,Medium,48,Group_EnergyEfficiency,0.018906168608027355,0.01916098847673824,0.00025481986871088436,264,True,2.0
CS2_38,degradation_dynamics,Medium,48,Group_DischargeIC,0.018906168608027355,0.020627582974677552,0.0017214143666501973,264,True,1.0
CS2_38,degradation_dynamics,Fast,48,Group_CC,0.023889338724324045,0.024698066794854298,0.0008087280705302534,287,True,1.0
CS2_38,degradation_dynamics,Fast,48,Group_CV,0.023889338724324045,0.02296979806761849,-0.0009195406567055545,287,True,4.0
CS2_38,degradation_dynamics,Fast,48,Group_EnergyEfficiency,0.023889338724324045,0.024453146798116013,0.000563808073791968,287,True,2.0
CS2_38,degradation_dynamics,Fast,48,Group_DischargeIC,0.023889338724324045,0.02300778241340381,-0.0008815563109202361,287,True,3.0
CS2_35,degradation_dynamics,Slow,64,Group_CC,0.027421341547825637,0.026990735856977595,-0.00043060569084804254,263,True,4.0
CS2_35,degradation_dynamics,Slow,64,Group_CV,0.027421341547825637,0.027754465510138604,0.00033312396231296657,263,True,1.0
CS2_35,degradation_dynamics,Slow,64,Group_EnergyEfficiency,0.027421341547825637,0.027136814499731193,-0.0002845270480944448,263,True,3.0
CS2_35,degradation_dynamics,Slow,64,Group_DischargeIC,0.027421341547825637,0.02769363490663828,0.00027229335881264263,263,True,2.0
CS2_35,degradation_dynamics,Medium,64,Group_CC,0.02454232068442689,0.024609053057326358,6.673237289946815e-05,213,True,2.0
CS2_35,degradation_dynamics,Medium,64,Group_CV,0.02454232068442689,0.02428565559582455,-0.0002566650886023404,213,True,4.0
CS2_35,degradation_dynamics,Medium,64,Group_EnergyEfficiency,0.02454232068442689,0.024557071551282266,1.4750866855376549e-05,213,True,3.0
CS2_35,degradation_dynamics,Medium,64,Group_DischargeIC,0.02454232068442689,0.02688619270226798,0.00234387201784109,213,True,1.0
CS2_35,degradation_dynamics,Fast,64,Group_CC,0.029400159100819417,0.029913038383766678,0.0005128792829472602,205,True,2.0
CS2_35,degradation_dynamics,Fast,64,Group_CV,0.029400159100819417,0.0295853421981218,0.0001851830973023834,205,True,3.0
CS2_35,degradation_dynamics,Fast,64,Group_EnergyEfficiency,0.029400159100819417,0.02955552013910761,0.00015536103828819176,205,True,4.0
CS2_35,degradation_dynamics,Fast,64,Group_DischargeIC,0.029400159100819417,0.03027822438173939,0.0008780652809199721,205,True,1.0
CS2_36,degradation_dynamics,Slow,64,Group_CC,0.027007104074924678,0.027536181162707743,0.0005290770877830649,242,True,1.0
CS2_36,degradation_dynamics,Slow,64,Group_CV,0.027007104074924678,0.02693749492204833,-6.960915287634872e-05,242,True,3.0
CS2_36,degradation_dynamics,Slow,64,Group_EnergyEfficiency,0.027007104074924678,0.027243464437492787,0.0002363603625681089,242,True,2.0
CS2_36,degradation_dynamics,Slow,64,Group_DischargeIC,0.027007104074924678,0.02572788834510691,-0.001279215729817769,242,True,4.0
CS2_36,degradation_dynamics,Medium,64,Group_CC,0.03012803033094444,0.030201067852744044,7.303752179960502e-05,217,True,2.0
CS2_36,degradation_dynamics,Medium,64,Group_CV,0.03012803033094444,0.030035431731131604,-9.259859981283411e-05,217,True,3.0
CS2_36,degradation_dynamics,Medium,64,Group_EnergyEfficiency,0.03012803033094444,0.030224835080781037,9.680474983659801e-05,217,True,1.0
CS2_36,degradation_dynamics,Medium,64,Group_DischargeIC,0.03012803033094444,0.02875353492663206,-0.0013744954043123786,217,True,4.0
CS2_36,degradation_dynamics,Fast,64,Group_CC,0.03306964289732887,0.0332836633027747,0.00021402040544583195,312,True,3.0
CS2_36,degradation_dynamics,Fast,64,Group_CV,0.03306964289732887,0.03350120677474332,0.0004315638774144495,312,True,1.0
CS2_36,degradation_dynamics,Fast,64,Group_EnergyEfficiency,0.03306964289732887,0.03332306938591339,0.0002534264885845211,312,True,2.0
CS2_36,degradation_dynamics,Fast,64,Group_DischargeIC,0.03306964289732887,0.03313747940038629,6.783650305742378e-05,312,True,4.0
CS2_37,degradation_dynamics,Slow,64,Group_CC,0.026870192423267766,0.027080719084475527,0.00021052666120776123,229,True,2.0
CS2_37,degradation_dynamics,Slow,64,Group_CV,0.026870192423267766,0.02758597262551758,0.0007157802022498133,229,True,1.0
CS2_37,degradation_dynamics,Slow,64,Group_EnergyEfficiency,0.026870192423267766,0.02704812195374436,0.0001779295304765935,229,True,3.0
CS2_37,degradation_dynamics,Slow,64,Group_DischargeIC,0.026870192423267766,0.02394581838612595,-0.0029243740371418143,229,True,4.0
CS2_37,degradation_dynamics,Medium,64,Group_CC,0.021222808117021468,0.020945715888500006,-0.0002770922285214618,277,True,4.0
CS2_37,degradation_dynamics,Medium,64,Group_CV,0.021222808117021468,0.021701497483590564,0.0004786893665690954,277,True,2.0
CS2_37,degradation_dynamics,Medium,64,Group_EnergyEfficiency,0.021222808117021468,0.020989998598900012,-0.00023280951812145595,277,True,3.0
CS2_37,degradation_dynamics,Medium,64,Group_DischargeIC,0.021222808117021468,0.021803218210610858,0.0005804100935893897,277,True,1.0
CS2_37,degradation_dynamics,Fast,64,Group_CC,0.02258494779930874,0.02301630902777877,0.0004313612284700327,298,True,2.0
