battery,feature,horizon,metric,value,n_effective,support_rule
CS2_35,HF5,16,spearman,0.8072481088060196,573,horizon_common
CS2_35,HF6,16,pearson,0.7417237005035502,573,horizon_common
CS2_35,HF6,16,spearman,0.812293791332859,573,horizon_common
CS2_35,HF7,16,pearson,0.9640221384178203,814,horizon_common
CS2_35,HF7,16,spearman,0.9445848930146177,814,horizon_common
CS2_35,HF8,16,pearson,-0.9034620803510104,793,horizon_common
CS2_35,HF8,16,spearman,-0.8936737999546005,793,horizon_common
CS2_35,SOH,24,pearson,0.9688597935211534,815,horizon_common
CS2_35,SOH,24,spearman,0.9377994000693386,815,horizon_common
CS2_35,HF1,24,pearson,0.9627627925869054,814,horizon_common
CS2_35,HF1,24,spearman,0.9432015654776165,814,horizon_common
CS2_35,HF2,24,pearson,-0.8860687007353952,793,horizon_common
CS2_35,HF2,24,spearman,-0.872186267848406,793,horizon_common
CS2_35,HF3,24,pearson,0.2687837828245988,792,horizon_common
CS2_35,HF3,24,spearman,0.8450753270135252,792,horizon_common
CS2_35,HF4,24,pearson,0.9038863626114815,574,horizon_common
CS2_35,HF4,24,spearman,0.8825860273431518,574,horizon_common
CS2_35,HF5,24,pearson,0.826251467961695,573,horizon_common
CS2_35,HF5,24,spearman,0.7858847192904145,573,horizon_common
CS2_35,HF6,24,pearson,0.7232660194843927,573,horizon_common
CS2_35,HF6,24,spearman,0.7959007182164234,573,horizon_common
CS2_35,HF7,24,pearson,0.9624811531719876,814,horizon_common
CS2_35,HF7,24,spearman,0.9425349029357409,814,horizon_common
CS2_35,HF8,24,pearson,-0.8995939773009042,793,horizon_common
CS2_35,HF8,24,spearman,-0.8890100298214031,793,horizon_common
CS2_35,SOH,32,pearson,0.9665999395899975,815,horizon_common
CS2_35,SOH,32,spearman,0.9355243895842957,815,horizon_common
CS2_35,HF1,32,pearson,0.9614775241605934,814,horizon_common
CS2_35,HF1,32,spearman,0.9392254855003592,814,horizon_common
CS2_35,HF2,32,pearson,-0.8826293738686115,793,horizon_common
CS2_35,HF2,32,spearman,-0.8730726541768371,793,horizon_common
CS2_35,HF3,32,pearson,0.2681255191861932,792,horizon_common
CS2_35,HF3,32,spearman,0.8430774941002707,792,horizon_common
CS2_35,HF4,32,pearson,0.899365447473491,574,horizon_common
CS2_35,HF4,32,spearman,0.8744063369741694,574,horizon_common
CS2_35,HF5,32,pearson,0.8253809859115345,573,horizon_common
CS2_35,HF5,32,spearman,0.7805475714427316,573,horizon_common
CS2_35,HF6,32,pearson,0.7117010899191446,573,horizon_common
CS2_35,HF6,32,spearman,0.7894081755186675,573,horizon_common
CS2_35,HF7,32,pearson,0.9611207289346084,814,horizon_common
CS2_35,HF7,32,spearman,0.938555736349955,814,horizon_common
CS2_35,HF8,32,pearson,-0.89616052759856,793,horizon_common
CS2_35,HF8,32,spearman,-0.8900000566722918,793,horizon_common
CS2_35,SOH,48,pearson,0.9632405156702338,815,horizon_common
CS2_35,SOH,48,spearman,0.928715761790464,815,horizon_common
CS2_35,HF1,48,pearson,0.9593050807869472,814,horizon_common
CS2_35,HF1,48,spearman,0.9417523828996901,814,horizon_common
CS2_35,HF2,48,pearson,-0.8782484830218718,793,horizon_common
CS2_35,HF2,48,spearman,-0.8743769547543756,793,horizon_common
CS2_35,HF3,48,pearson,0.2691885768395757,792,horizon_common
CS2_35,HF3,48,spearman,0.836224972377591,792,horizon_common
CS2_35,HF4,48,pearson,0.8881968286870455,575,horizon_common
CS2_35,HF4,48,spearman,0.8664363354037269,575,horizon_common
CS2_35,HF5,48,pearson,0.8010418097682444,574,horizon_common
CS2_35,HF5,48,spearman,0.7664996656860652,574,horizon_common
CS2_35,HF6,48,pearson,0.6863360187646168,574,horizon_common
CS2_35,HF6,48,spearman,0.7941288866401339,574,horizon_common
CS2_35,HF7,48,pearson,0.9588416718136383,814,horizon_common
CS2_35,HF7,48,spearman,0.9413436392786061,814,horizon_common
CS2_35,HF8,48,pearson,-0.8918757190500956,793,horizon_common
CS2_35,HF8,48,spearman,-0.8909956595992979,793,horizon_common
CS2_35,SOH,64,pearson,0.9648176876905873,815,horizon_common
CS2_35,SOH,64,spearman,0.9254947920592091,815,horizon_common
CS2_35,HF1,64,pearson,0.957385265531866,814,horizon_common
CS2_35,HF1,64,spearman,0.9300870805545606,814,horizon_common
CS2_35,HF2,64,pearson,-0.8734327717328026,793,horizon_common
CS2_35,HF2,64,spearman,-0.8574027107082398,793,horizon_common
CS2_35,HF3,64,pearson,0.267872274334344,792,horizon_common
CS2_35,HF3,64,spearman,0.8303981670440397,792,horizon_common
CS2_35,HF4,64,pearson,0.874269973990739,575,horizon_common
CS2_35,HF4,64,spearman,0.8479729081452306,575,horizon_common
CS2_35,HF5,64,pearson,0.7782398527084338,574,horizon_common
CS2_35,HF5,64,spearman,0.7375792181257638,574,horizon_common
CS2_35,HF6,64,pearson,0.6555949651351207,574,horizon_common
CS2_35,HF6,64,spearman,0.7703135012781588,574,horizon_common
CS2_35,HF7,64,pearson,0.9568120765727899,814,horizon_common
CS2_35,HF7,64,spearman,0.929355803661089,814,horizon_common
CS2_35,HF8,64,pearson,-0.8879097492903745,793,horizon_common
CS2_35,HF8,64,spearman,-0.874902134229461,793,horizon_common
CS2_36,SOH,1,pearson,0.9467190100076407,906,horizon_common
CS2_36,SOH,1,spearman,0.962313468795727,906,horizon_common
CS2_36,HF1,1,pearson,0.9568964594449423,905,horizon_common
CS2_36,HF1,1,spearman,0.971243924448979,905,horizon_common
CS2_36,HF2,1,pearson,-0.8623279652298175,883,horizon_common
CS2_36,HF2,1,spearman,-0.9159171639733512,883,horizon_common
CS2_36,HF3,1,pearson,0.18897809978800378,882,horizon_common
CS2_36,HF3,1,spearman,0.9034075395654333,882,horizon_common
CS2_36,HF4,1,pearson,0.8431729678516331,608,horizon_common
CS2_36,HF4,1,spearman,0.9603322912746843,608,horizon_common
CS2_36,HF5,1,pearson,0.8315106496159439,608,horizon_common
CS2_36,HF5,1,spearman,0.9250619020425003,608,horizon_common
CS2_36,HF6,1,pearson,0.734982418308205,608,horizon_common
CS2_36,HF6,1,spearman,0.8700930572121729,608,horizon_common
CS2_36,HF7,1,pearson,0.9569864152349234,905,horizon_common
CS2_36,HF7,1,spearman,0.9711862796190042,905,horizon_common
CS2_36,HF8,1,pearson,-0.8713383982999475,883,horizon_common
CS2_36,HF8,1,spearman,-0.9280191545878803,883,horizon_common
CS2_36,SOH,4,pearson,0.94524711475084,906,horizon_common
CS2_36,SOH,4,spearman,0.9576379520176054,906,horizon_common
CS2_36,HF1,4,pearson,0.9546591783403205,905,horizon_common
CS2_36,HF1,4,spearman,0.966533528817321,905,horizon_common
CS2_36,HF2,4,pearson,-0.853792181246458,883,horizon_common
CS2_36,HF2,4,spearman,-0.9076154026381003,883,horizon_common
CS2_36,HF3,4,pearson,0.19021592039563476,882,horizon_common
CS2_36,HF3,4,spearman,0.8960186159760264,882,horizon_common
CS2_36,HF4,4,pearson,0.823548523907955,607,horizon_common
CS2_36,HF4,4,spearman,0.9520772505586638,607,horizon_common
CS2_36,HF5,4,pearson,0.8137002052797159,607,horizon_common
CS2_36,HF5,4,spearman,0.9196689568375895,607,horizon_common
CS2_36,HF6,4,pearson,0.6910925844023363,607,horizon_common
CS2_36,HF6,4,spearman,0.8531259657272778,607,horizon_common
CS2_36,HF7,4,pearson,0.9546915358429591,905,horizon_common
CS2_36,HF7,4,spearman,0.9661468638504914,905,horizon_common
CS2_36,HF8,4,pearson,-0.863900431343983,883,horizon_common
CS2_36,HF8,4,spearman,-0.9208016487337772,883,horizon_common
CS2_36,SOH,8,pearson,0.9455651687978547,906,horizon_common
CS2_36,SOH,8,spearman,0.9580026105705561,906,horizon_common
CS2_36,HF1,8,pearson,0.9632752953442382,905,horizon_common
CS2_36,HF1,8,spearman,0.9711942547653271,905,horizon_common
CS2_36,HF2,8,pearson,-0.8577678353032792,883,horizon_common
CS2_36,HF2,8,spearman,-0.908062449650999,883,horizon_common
CS2_36,HF3,8,pearson,0.30554103935128785,882,horizon_common
CS2_36,HF3,8,spearman,0.8944510369453087,882,horizon_common
CS2_36,HF4,8,pearson,0.8447703092806202,608,horizon_common
CS2_36,HF4,8,spearman,0.9509900696181742,608,horizon_common
CS2_36,HF5,8,pearson,0.8281905172094562,608,horizon_common
CS2_36,HF5,8,spearman,0.9073298553433518,608,horizon_common
CS2_36,HF6,8,pearson,0.7078736700836921,608,horizon_common
CS2_36,HF6,8,spearman,0.8479311967634074,608,horizon_common
CS2_36,HF7,8,pearson,0.9632030323866138,905,horizon_common
CS2_36,HF7,8,spearman,0.9708849748410942,905,horizon_common
CS2_36,HF8,8,pearson,-0.8673094585118747,883,horizon_common
CS2_36,HF8,8,spearman,-0.9211337870269762,883,horizon_common
CS2_36,SOH,12,pearson,0.945046013897664,906,horizon_common
CS2_36,SOH,12,spearman,0.9567106133283679,906,horizon_common
CS2_36,HF1,12,pearson,0.9553146373104854,905,horizon_common
CS2_36,HF1,12,spearman,0.9669407457511214,905,horizon_common
CS2_36,HF2,12,pearson,-0.8533897738691899,883,horizon_common
CS2_36,HF2,12,spearman,-0.9043764034056866,883,horizon_common
CS2_36,HF3,12,pearson,0.18983991114093512,882,horizon_common
CS2_36,HF3,12,spearman,0.8882247942259575,882,horizon_common
CS2_36,HF4,12,pearson,0.8277705016795802,607,horizon_common
CS2_36,HF4,12,spearman,0.9462650440020156,607,horizon_common
CS2_36,HF5,12,pearson,0.8072365397150437,607,horizon_common
CS2_36,HF5,12,spearman,0.9030506411648707,607,horizon_common
CS2_36,HF6,12,pearson,0.6788339748073714,607,horizon_common
CS2_36,HF6,12,spearman,0.8389070726989692,607,horizon_common
CS2_36,HF7,12,pearson,0.9554013869776794,905,horizon_common
CS2_36,HF7,12,spearman,0.9667241202098854,905,horizon_common
CS2_36,HF8,12,pearson,-0.8623412888625027,883,horizon_common
CS2_36,HF8,12,spearman,-0.9155517954535987,883,horizon_common
CS2_36,SOH,16,pearson,0.9445711316937753,906,horizon_common
CS2_36,SOH,16,spearman,0.9559707916550977,906,horizon_common
CS2_36,HF1,16,pearson,0.955109274225345,905,horizon_common
CS2_36,HF1,16,spearman,0.9662048961874471,905,horizon_common
CS2_36,HF2,16,pearson,-0.8545058999732248,883,horizon_common
CS2_36,HF2,16,spearman,-0.9040156179206589,883,horizon_common
CS2_36,HF3,16,pearson,0.1884548871027853,882,horizon_common
CS2_36,HF3,16,spearman,0.890433361446743,882,horizon_common
CS2_36,HF4,16,pearson,0.8331935210611872,608,horizon_common
CS2_36,HF4,16,spearman,0.9467592246536923,608,horizon_common
CS2_36,HF5,16,pearson,0.8175709395002209,608,horizon_common
CS2_36,HF5,16,spearman,0.9042586191946946,608,horizon_common
CS2_36,HF6,16,pearson,0.6936450304418735,608,horizon_common
CS2_36,HF6,16,spearman,0.8412503945756143,608,horizon_common
CS2_36,HF7,16,pearson,0.9552170798878553,905,horizon_common
CS2_36,HF7,16,spearman,0.9658113582521756,905,horizon_common
CS2_36,HF8,16,pearson,-0.8644773729654205,883,horizon_common
CS2_36,HF8,16,spearman,-0.9170914772063192,883,horizon_common
CS2_36,SOH,24,pearson,0.9453684316786853,906,horizon_common
CS2_36,SOH,24,spearman,0.9586141345247011,906,horizon_common
CS2_36,HF1,24,pearson,0.954229442037537,905,horizon_common
CS2_36,HF1,24,spearman,0.9643392394062564,905,horizon_common
CS2_36,HF2,24,pearson,-0.8460462842908708,883,horizon_common
CS2_36,HF2,24,spearman,-0.9021953584988311,883,horizon_common
CS2_36,HF3,24,pearson,0.18870750925841498,882,horizon_common
CS2_36,HF3,24,spearman,0.8908389591852388,882,horizon_common
CS2_36,HF4,24,pearson,0.8364429585633435,607,horizon_common
CS2_36,HF4,24,spearman,0.9490617431855037,607,horizon_common
CS2_36,HF5,24,pearson,0.8128820516445632,607,horizon_common
CS2_36,HF5,24,spearman,0.9008194200370352,607,horizon_common
CS2_36,HF6,24,pearson,0.6776007790856384,607,horizon_common
CS2_36,HF6,24,spearman,0.8414378534674751,607,horizon_common
CS2_36,HF7,24,pearson,0.9542700644045693,905,horizon_common
CS2_36,HF7,24,spearman,0.9640266687190489,905,horizon_common
CS2_36,HF8,24,pearson,-0.8567990843164728,883,horizon_common
CS2_36,HF8,24,spearman,-0.9157506197911963,883,horizon_common
CS2_36,SOH,32,pearson,0.9442447056786275,906,horizon_common
CS2_36,SOH,32,spearman,0.9567530027269521,906,horizon_common
CS2_36,HF1,32,pearson,0.9537612564534936,905,horizon_common
CS2_36,HF1,32,spearman,0.9641734741223863,905,horizon_common
CS2_36,HF2,32,pearson,-0.8433790927106999,883,horizon_common
CS2_36,HF2,32,spearman,-0.9015009959031961,883,horizon_common
CS2_36,HF3,32,pearson,0.1894076654354079,882,horizon_common
CS2_36,HF3,32,spearman,0.8878017595099582,882,horizon_common
CS2_36,HF4,32,pearson,0.8429152299779421,607,horizon_common
CS2_36,HF4,32,spearman,0.9469517840754855,607,horizon_common
CS2_36,HF5,32,pearson,0.8193417824130595,607,horizon_common
CS2_36,HF5,32,spearman,0.8981753178352604,607,horizon_common
CS2_36,HF6,32,pearson,0.6818694619890818,607,horizon_common
CS2_36,HF6,32,spearman,0.8390443210170015,607,horizon_common
CS2_36,HF7,32,pearson,0.953792806263175,905,horizon_common
CS2_36,HF7,32,spearman,0.9637300634149917,905,horizon_common
CS2_36,HF8,32,pearson,-0.8546492083144195,883,horizon_common
CS2_36,HF8,32,spearman,-0.915182712639816,883,horizon_common
CS2_36,SOH,48,pearson,0.9446403525295398,906,horizon_common
CS2_36,SOH,48,spearman,0.9554011246099466,906,horizon_common
CS2_36,HF1,48,pearson,0.9546681337928772,905,horizon_common
CS2_36,HF1,48,spearman,0.9668156001661702,905,horizon_common
CS2_36,HF2,48,pearson,-0.8430534953796026,883,horizon_common
CS2_36,HF2,48,spearman,-0.902267954834168,883,horizon_common
CS2_36,HF3,48,pearson,0.18955776569857163,882,horizon_common
CS2_36,HF3,48,spearman,0.8896297214103549,882,horizon_common
CS2_36,HF4,48,pearson,0.8529276171128982,608,horizon_common
