battery,feature,horizon,metric,value,n_effective,support_rule,rank
CS2_36,HF7,24,pearson_partial_controlling_SOH,-0.019986594979849413,606,feature_common,6.0
CS2_36,HF8,24,pearson_partial_controlling_SOH,0.10542718142623399,606,feature_common,3.0
CS2_36,HF1,32,pearson_partial_controlling_SOH,-0.020985889746298985,606,feature_common,7.0
CS2_36,HF2,32,pearson_partial_controlling_SOH,0.10314245682853607,606,feature_common,2.0
CS2_36,HF3,32,pearson_partial_controlling_SOH,0.01417715220853242,606,feature_common,8.0
CS2_36,HF4,32,pearson_partial_controlling_SOH,0.04803552023664856,606,feature_common,5.0
CS2_36,HF5,32,pearson_partial_controlling_SOH,-0.0718675399840347,606,feature_common,4.0
CS2_36,HF6,32,pearson_partial_controlling_SOH,-0.1484089148169202,606,feature_common,1.0
CS2_36,HF7,32,pearson_partial_controlling_SOH,-0.023300553565301568,606,feature_common,6.0
CS2_36,HF8,32,pearson_partial_controlling_SOH,0.08420015445101016,606,feature_common,3.0
CS2_36,HF1,48,pearson_partial_controlling_SOH,-0.03495911007254456,607,feature_common,7.0
CS2_36,HF2,48,pearson_partial_controlling_SOH,0.16115841424935343,607,feature_common,2.0
CS2_36,HF3,48,pearson_partial_controlling_SOH,0.01665633998403494,607,feature_common,8.0
CS2_36,HF4,48,pearson_partial_controlling_SOH,0.056445374421947664,607,feature_common,5.0
CS2_36,HF5,48,pearson_partial_controlling_SOH,-0.10149110185627344,607,feature_common,4.0
CS2_36,HF6,48,pearson_partial_controlling_SOH,-0.20420217616590275,607,feature_common,1.0
CS2_36,HF7,48,pearson_partial_controlling_SOH,-0.037965287814808006,607,feature_common,6.0
CS2_36,HF8,48,pearson_partial_controlling_SOH,0.15097368969292044,607,feature_common,3.0
CS2_36,HF1,64,pearson_partial_controlling_SOH,-0.026029186328097902,607,feature_common,7.0
CS2_36,HF2,64,pearson_partial_controlling_SOH,0.16793198687419905,607,feature_common,2.0
CS2_36,HF3,64,pearson_partial_controlling_SOH,0.013195091954792779,607,feature_common,8.0
CS2_36,HF4,64,pearson_partial_controlling_SOH,0.0735968273056169,607,feature_common,5.0
CS2_36,HF5,64,pearson_partial_controlling_SOH,-0.1546269705334242,607,feature_common,4.0
CS2_36,HF6,64,pearson_partial_controlling_SOH,-0.19810526904399542,607,feature_common,1.0
CS2_36,HF7,64,pearson_partial_controlling_SOH,-0.02870469982694763,607,feature_common,6.0
CS2_36,HF8,64,pearson_partial_controlling_SOH,0.1608579151898682,607,feature_common,3.0
CS2_37,HF1,1,pearson_partial_controlling_SOH,-0.009705999313424219,640,feature_common,4.0
CS2_37,HF2,1,pearson_partial_controlling_SOH,0.003495354127144937,640,feature_common,8.0
CS2_37,HF3,1,pearson_partial_controlling_SOH,0.0052774261937746,640,feature_common,6.0
CS2_37,HF4,1,pearson_partial_controlling_SOH,-0.009960637405576452,640,feature_common,3.0
CS2_37,HF5,1,pearson_partial_controlling_SOH,0.017907682336418623,640,feature_common,2.0
CS2_37,HF6,1,pearson_partial_controlling_SOH,-0.03099721302729174,640,feature_common,1.0
CS2_37,HF7,1,pearson_partial_controlling_SOH,-0.009243264871429485,640,feature_common,5.0
CS2_37,HF8,1,pearson_partial_controlling_SOH,-0.004291797017933819,640,feature_common,7.0
CS2_37,HF1,4,pearson_partial_controlling_SOH,7.3641386760373885e-06,639,feature_common,8.0
CS2_37,HF2,4,pearson_partial_controlling_SOH,0.07389305658252568,639,feature_common,1.0
CS2_37,HF3,4,pearson_partial_controlling_SOH,0.008361820536629084,639,feature_common,6.0
CS2_37,HF4,4,pearson_partial_controlling_SOH,0.01199625595630079,639,feature_common,5.0
CS2_37,HF5,4,pearson_partial_controlling_SOH,-0.07311519034348334,639,feature_common,2.0
CS2_37,HF6,4,pearson_partial_controlling_SOH,-0.06994041286209718,639,feature_common,3.0
CS2_37,HF7,4,pearson_partial_controlling_SOH,-0.002428612379722077,639,feature_common,7.0
CS2_37,HF8,4,pearson_partial_controlling_SOH,0.06865315120337101,639,feature_common,4.0
CS2_37,HF1,8,pearson_partial_controlling_SOH,-0.002983353717325145,640,feature_common,8.0
CS2_37,HF2,8,pearson_partial_controlling_SOH,0.06531540372890954,640,feature_common,2.0
CS2_37,HF3,8,pearson_partial_controlling_SOH,0.0038338086771929738,640,feature_common,7.0
CS2_37,HF4,8,pearson_partial_controlling_SOH,0.02755984197307855,640,feature_common,4.0
CS2_37,HF5,8,pearson_partial_controlling_SOH,-0.009945588230434541,640,feature_common,5.0
CS2_37,HF6,8,pearson_partial_controlling_SOH,-0.08623219287652194,640,feature_common,1.0
CS2_37,HF7,8,pearson_partial_controlling_SOH,-0.004151906315850608,640,feature_common,6.0
CS2_37,HF8,8,pearson_partial_controlling_SOH,0.05464226540586491,640,feature_common,3.0
CS2_37,HF1,12,pearson_partial_controlling_SOH,0.0072532252117351,640,feature_common,5.0
CS2_37,HF2,12,pearson_partial_controlling_SOH,0.08098281140103988,640,feature_common,2.0
CS2_37,HF3,12,pearson_partial_controlling_SOH,0.0009585105621475742,640,feature_common,8.0
CS2_37,HF4,12,pearson_partial_controlling_SOH,-0.005150722453682982,640,feature_common,7.0
CS2_37,HF5,12,pearson_partial_controlling_SOH,-0.07898421206023509,640,feature_common,3.0
CS2_37,HF6,12,pearson_partial_controlling_SOH,-0.12070881939840496,640,feature_common,1.0
CS2_37,HF7,12,pearson_partial_controlling_SOH,0.005556368901130485,640,feature_common,6.0
CS2_37,HF8,12,pearson_partial_controlling_SOH,0.06758669591423269,640,feature_common,4.0
CS2_37,HF1,16,pearson_partial_controlling_SOH,0.007259333261547851,639,feature_common,6.0
CS2_37,HF2,16,pearson_partial_controlling_SOH,0.14165444705257957,639,feature_common,2.0
CS2_37,HF3,16,pearson_partial_controlling_SOH,0.0006271697813341565,639,feature_common,8.0
CS2_37,HF4,16,pearson_partial_controlling_SOH,0.11181039306103308,639,feature_common,4.0
CS2_37,HF5,16,pearson_partial_controlling_SOH,-0.11790218583908893,639,feature_common,3.0
CS2_37,HF6,16,pearson_partial_controlling_SOH,-0.18893168262905835,639,feature_common,1.0
CS2_37,HF7,16,pearson_partial_controlling_SOH,0.004206410520649903,639,feature_common,7.0
CS2_37,HF8,16,pearson_partial_controlling_SOH,0.10672034904085607,639,feature_common,5.0
CS2_37,HF1,24,pearson_partial_controlling_SOH,0.05074366058169724,638,feature_common,6.0
CS2_37,HF2,24,pearson_partial_controlling_SOH,0.08578625598816167,638,feature_common,2.0
CS2_37,HF3,24,pearson_partial_controlling_SOH,-0.016851246446341655,638,feature_common,8.0
CS2_37,HF4,24,pearson_partial_controlling_SOH,0.052328606729775386,638,feature_common,5.0
CS2_37,HF5,24,pearson_partial_controlling_SOH,-0.06081992463951223,638,feature_common,4.0
