battery,feature,horizon,metric,value,rmse,alpha,history_length,n_test
CS2_37,trend_L32,24,MAE,0.022768831835303698,0.048631337414603446,0.01,32,983
CS2_37,trend_L32,24,MAE,0.022768037623343725,0.04863034627541873,0.1,32,983
CS2_37,trend_L32,24,MAE,0.022760445749278692,0.048620931495595605,1.0,32,983
CS2_37,trend_L32,24,MAE,0.022735207714799345,0.048573366141638305,10.0,32,983
CS2_37,trend_L32,24,MAE,0.025798564853330302,0.0507013543032384,100.0,32,983
CS2_38,trend_L32,24,MAE,0.024902480032755893,0.05337447184567495,0.01,32,973
CS2_38,trend_L32,24,MAE,0.02490450797797188,0.053374448905866186,0.1,32,973
CS2_38,trend_L32,24,MAE,0.02492477855385934,0.05337439341373482,1.0,32,973
CS2_38,trend_L32,24,MAE,0.02513131459611636,0.05339027259490621,10.0,32,973
CS2_38,trend_L32,24,MAE,0.027099367210966275,0.05453939274203252,100.0,32,973
CS2_35,trend_L32_currentHF,24,MAE,0.021516374350626487,0.038373088083830977,0.01,32,827
CS2_35,trend_L32_currentHF,24,MAE,0.02146252445814373,0.03846190460139602,0.1,32,827
CS2_35,trend_L32_currentHF,24,MAE,0.021446203261887925,0.038523593224302106,1.0,32,827
CS2_35,trend_L32_currentHF,24,MAE,0.021542974969395178,0.038634514659938106,10.0,32,827
CS2_35,trend_L32_currentHF,24,MAE,0.022514016327285807,0.03951338768563528,100.0,32,827
CS2_36,trend_L32_currentHF,24,MAE,0.02357569147307816,0.056107567627702304,0.01,32,918
CS2_36,trend_L32_currentHF,24,MAE,0.02360640258386386,0.05620315817411967,0.1,32,918
CS2_36,trend_L32_currentHF,24,MAE,0.023631227767784847,0.05625636425038565,1.0,32,918
CS2_36,trend_L32_currentHF,24,MAE,0.023582316943694996,0.0562181877475551,10.0,32,918
CS2_36,trend_L32_currentHF,24,MAE,0.023151943389336526,0.055823655686537785,100.0,32,918
CS2_37,trend_L32_currentHF,24,MAE,0.021019334834683122,0.04289935876677101,0.01,32,983
CS2_37,trend_L32_currentHF,24,MAE,0.02109501048984874,0.04297246791142434,0.1,32,983
CS2_37,trend_L32_currentHF,24,MAE,0.021137561595766723,0.043013146008015965,1.0,32,983
CS2_37,trend_L32_currentHF,24,MAE,0.021073409225191693,0.0429802812970961,10.0,32,983
CS2_37,trend_L32_currentHF,24,MAE,0.021836531294702324,0.04373249642343692,100.0,32,983
CS2_38,trend_L32_currentHF,24,MAE,0.021154415739179602,0.04825435511319653,0.01,32,973
CS2_38,trend_L32_currentHF,24,MAE,0.020567028286232896,0.047873144781986704,0.1,32,973
CS2_38,trend_L32_currentHF,24,MAE,0.020301020665194396,0.04770316637122821,1.0,32,973
CS2_38,trend_L32_currentHF,24,MAE,0.020079991340918278,0.047471058441382635,10.0,32,973
CS2_38,trend_L32_currentHF,24,MAE,0.020357845612012506,0.04705487417479692,100.0,32,973
CS2_35,history_L16_HFhistory,24,MAE,0.021037317019660908,0.0324761761256732,0.01,16,843
CS2_35,history_L16_HFhistory,24,MAE,0.020960993034165657,0.03242605793705019,0.1,16,843
CS2_35,history_L16_HFhistory,24,MAE,0.020964103339927893,0.03243768964348654,1.0,16,843
CS2_35,history_L16_HFhistory,24,MAE,0.020992837858348358,0.03246342338810234,10.0,16,843
CS2_35,history_L16_HFhistory,24,MAE,0.021086838928658435,0.0324333443291633,100.0,16,843
